Date,Date,Close,Volume,signal_rsi,signal_bb,signal_obv,signal_mva,calculated_average,ta_query
2021-09-20,2021-09-20,7.000000096013537e-06,586521394,0,0,-2,-2,-1.0,SHIB
2021-09-21,2021-09-21,7.000000096013537e-06,382463972,0,0,0,-2,-0.6,SHIB
2021-09-22,2021-09-22,7.000000096013537e-06,280642205,0,0,0,-2,-0.6,SHIB
2021-09-23,2021-09-23,7.999999979801942e-06,370820478,0,0,2,-2,-0.19999999999999996,SHIB
2021-09-24,2021-09-24,7.000000096013537e-06,456964069,0,0,-2,-2,-1.0,SHIB
2021-09-25,2021-09-25,7.000000096013537e-06,227277343,0,0,0,-2,-0.6,SHIB
2021-09-26,2021-09-26,7.000000096013537e-06,257921523,0,0,0,-2,-0.6,SHIB
2021-09-27,2021-09-27,7.000000096013537e-06,207040951,0,0,0,-2,-0.6,SHIB
2021-09-28,2021-09-28,7.000000096013537e-06,229379215,0,0,0,-2,-0.6,SHIB
2021-09-29,2021-09-29,7.000000096013537e-06,193035725,0,0,0,-2,-0.6,SHIB
2021-09-30,2021-09-30,7.000000096013537e-06,308553065,0,0,0,-2,-0.6,SHIB
2021-10-01,2021-10-01,7.999999979801942e-06,316837935,0,0,2,-2,-0.19999999999999996,SHIB
2021-10-02,2021-10-02,7.999999979801942e-06,320232218,0,0,0,-2,-0.6,SHIB
2021-10-03,2021-10-03,9.000000318337698e-06,627602337,0,-2,2,2,0.4,SHIB
2021-10-04,2021-10-04,1.2999999853491317e-05,5113996411,2,-2,2,2,0.8,SHIB
2021-10-05,2021-10-05,1.700000029813964e-05,9382762020,2,-2,2,2,0.8,SHIB
2021-10-06,2021-10-06,2.8000000384054147e-05,15233960302,2,-2,2,2,0.8,SHIB
2021-10-07,2021-10-07,2.300000051036477e-05,18731843000,0,-2,-2,2,-0.4,SHIB
2021-10-08,2021-10-08,2.700000004551839e-05,12326548369,2,-2,2,2,0.8,SHIB
2021-10-09,2021-10-09,2.700000004551839e-05,6401062357,2,0,0,2,1.0,SHIB
2021-10-10,2021-10-10,2.5999999706982635e-05,3597266431,2,0,-2,2,0.6,SHIB
2021-10-11,2021-10-11,3.099999958067201e-05,7321688785,2,0,2,2,1.4,SHIB
2021-10-12,2021-10-12,2.9000000722589903e-05,4868743619,0,0,-2,2,0.19999999999999996,SHIB
2021-10-13,2021-10-13,2.9000000722589903e-05,3082220289,0,0,0,2,0.6,SHIB
2021-10-14,2021-10-14,2.700000004551839e-05,2727081948,0,0,-2,2,0.19999999999999996,SHIB
2021-10-15,2021-10-15,2.499999936844688e-05,4121246428,0,0,-2,2,0.19999999999999996,SHIB
