dst,src,messages_sent,messages_received,messages_total,contribution_index,sentiment_avg,emotionality_avg,complexity_avg,start_time_,end_time_
mynameshaf,mynameshaf,1,1,2,0.0,0.9019718170166016,0.2373562604188919,6.866123199462891,2021-11-07 00:00:00,2021-11-08 00:00:00
nahkyree,nahkyree,1,1,2,0.0,0.017369527369737625,0.3995386064052582,5.330628395080566,2021-11-07 00:00:00,2021-11-08 00:00:00
omha_ranocchia,omha_ranocchia,1,1,2,0.0,0.8575798273086548,0.20437537133693695,6.330435276031494,2021-11-07 00:00:00,2021-11-08 00:00:00
pacophile,pacophile,1,1,2,0.0,0.6526705622673035,0.3053411543369293,6.862662315368652,2021-11-07 00:00:00,2021-11-08 00:00:00
ptacvoice,ptacvoice,1,1,2,0.0,0.6649587750434875,0.15841767191886902,5.914738178253174,2021-11-07 00:00:00,2021-11-08 00:00:00
royaltruth20,royaltruth20,3,3,6,0.0,0.5810034852474928,0.25600525736808777,5.588901519775391,2021-11-07 00:00:00,2021-11-08 00:00:00
frostedprince,serberusu,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
bld77,tioneb442,1,0,1,1.0,0.9953582286834717,0.4229510724544525,8.683708190917969,2021-11-07 00:00:00,2021-11-08 00:00:00
valsdelbarco,valsdelbarco,1,1,2,0.0,0.6918880939483643,0.2831869423389435,9.03525447845459,2021-11-07 00:00:00,2021-11-08 00:00:00
tararaizu,weetbredy1,1,0,1,1.0,0.8888492584228516,0.30376264452934265,5.505871295928955,2021-11-07 00:00:00,2021-11-08 00:00:00
zenetoid,zenetoid,2,2,4,0.0,0.4095681607723236,0.21243923902511597,6.065257549285889,2021-11-07 00:00:00,2021-11-08 00:00:00
andrea_l_army,andrea_l_army,1,1,2,0.0,0.9309948086738586,0.30108463764190674,8.822542190551758,2021-11-07 00:00:00,2021-11-08 00:00:00
babysugamin,babysugamin,1,1,2,0.0,0.9309948086738586,0.30108463764190674,8.822542190551758,2021-11-07 00:00:00,2021-11-08 00:00:00
bakedbunnny69,bakedbunnny69,3,3,6,0.0,0.49733855823675793,0.1654527634382248,5.585445404052734,2021-11-07 00:00:00,2021-11-08 00:00:00
bartek88386262,bartek88386262,1,1,2,0.0,0.41488996148109436,0.08607197552919388,2.421948194503784,2021-11-07 00:00:00,2021-11-08 00:00:00
crysstodd,crysstodd,1,1,2,0.0,0.41914552450180054,0.24881555140018463,5.387215614318848,2021-11-07 00:00:00,2021-11-08 00:00:00
felixandobelix,felixandobelix,3,3,6,0.0,0.5830337405204773,0.18422812720139822,5.626809914906819,2021-11-07 00:00:00,2021-11-08 00:00:00
delemotors,iamabdooul,1,0,1,1.0,0.8618566393852234,0.1907424032688141,6.384173393249512,2021-11-07 00:00:00,2021-11-08 00:00:00
trojanmachine,iker89212873,8,0,8,1.0,0.6774952331325039,0.26109910383820534,5.064463794231415,2021-11-07 00:00:00,2021-11-08 00:00:00
jaemhyuck0,jaemhyuck0,5,5,10,0.0,0.8228127121925354,0.20236897170543672,4.001739931106568,2021-11-07 00:00:00,2021-11-08 00:00:00
loveyou9896,loveyou9896,4,4,8,0.0,0.7634970769286156,0.18029119074344635,4.8961129784584045,2021-11-07 00:00:00,2021-11-08 00:00:00
kodakblack1k,mackinbee,1,0,1,1.0,0.5679531097412109,0.2018994390964508,3.7922000885009766,2021-11-07 00:00:00,2021-11-08 00:00:00
marufraj16,marufraj16,2,2,4,0.0,0.6147441416978836,0.11348413676023483,4.122922778129578,2021-11-07 00:00:00,2021-11-08 00:00:00
tatteddickins,milfshake82,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
ebitupromise,morenikeoyes,1,0,1,1.0,0.8618566393852234,0.1907424032688141,6.384173393249512,2021-11-07 00:00:00,2021-11-08 00:00:00
narsarsea,narsarsea,1,1,2,0.0,0.3746846914291382,0.15630097687244415,5.7891845703125,2021-11-07 00:00:00,2021-11-08 00:00:00
nicoleloveuk,nicoleloveuk,1,1,2,0.0,0.05350596085190773,0.2873968780040741,5.6576056480407715,2021-11-07 00:00:00,2021-11-08 00:00:00
sadiehershey,sadiehershey,1,1,2,0.0,0.995136559009552,0.32714954018592834,5.0858612060546875,2021-11-07 00:00:00,2021-11-08 00:00:00
savevidnow,savevidnow,2,2,4,0.0,0.9816404283046722,0.2470249980688095,5.640315055847168,2021-11-07 00:00:00,2021-11-08 00:00:00
sharonikwue,sharonikwue,1,1,2,0.0,0.9454599618911743,0.30394771695137024,4.676987648010254,2021-11-07 00:00:00,2021-11-08 00:00:00
akbarimuchamad,akbarimuchamad,1,1,2,0.0,0.4609638750553131,0.07807223498821259,1.981294870376587,2021-11-07 00:00:00,2021-11-08 00:00:00
anneliesemariah,alex_who_o,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
bootylover00,bootylover00,1,1,2,0.0,0.8136471509933472,0.1714688092470169,5.5606303215026855,2021-11-07 00:00:00,2021-11-08 00:00:00
clara95g,clara95g,1,1,2,0.0,0.9939324855804443,0.3116016685962677,4.283712387084961,2021-11-07 00:00:00,2021-11-08 00:00:00
zoerothblatt,creakyjoints,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
got7withahgase_,got7withahgase_,1,1,2,0.0,0.9089460372924805,0.2754054665565491,5.619335174560547,2021-11-07 00:00:00,2021-11-08 00:00:00
thesimmerssquad,j2jplays,1,0,1,1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
jeongjuh_,jeongjuh_,1,1,2,0.0,0.9721412062644958,0.28727999329566956,4.625066757202148,2021-11-07 00:00:00,2021-11-08 00:00:00
brycecube23,keithbr69594673,1,0,1,1.0,0.9535012245178223,0.23043841123580933,5.305269241333008,2021-11-07 00:00:00,2021-11-08 00:00:00
kennethluster1,kennethluster1,1,1,2,0.0,0.7814401388168335,0.12326958030462265,5.878582000732422,2021-11-07 00:00:00,2021-11-08 00:00:00
ournarungga,ournarungga,1,1,2,0.0,0.7754510045051575,0.21304720640182495,6.0512919425964355,2021-11-07 00:00:00,2021-11-08 00:00:00
virendrajadeja9,robwdawkins,1,0,1,1.0,0.7989740371704102,0.12431144714355469,8.283903121948242,2021-11-07 00:00:00,2021-11-08 00:00:00
sakurakurima,sakurakurima,1,1,2,0.0,0.056502677500247955,0.27199622988700867,5.486424922943115,2021-11-07 00:00:00,2021-11-08 00:00:00
trab_bot,trab_bot,1,1,2,0.0,0.8885956406593323,0.18039529025554657,4.862541675567627,2021-11-07 00:00:00,2021-11-08 00:00:00
jblittz,__tortiya,1,0,1,1.0,0.32315966486930847,0.26198410987854004,4.47335958480835,2021-11-07 00:00:00,2021-11-08 00:00:00
_auntielee,_auntielee,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
alimr083302505,alimr083302505,1,1,2,0.0,0.7685244083404541,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
ayomide34939718,ayomide34939718,1,1,2,0.0,0.4609638750553131,0.07807223498821259,1.981294870376587,2021-11-07 00:00:00,2021-11-08 00:00:00
bigjoethedon,bigjoethedon,1,1,2,0.0,0.40254950523376465,0.17632608115673065,4.566353797912598,2021-11-07 00:00:00,2021-11-08 00:00:00
chibiseokjini,chibiseokjini,1,1,2,0.0,0.9973194003105164,0.3098291754722595,6.407745361328125,2021-11-07 00:00:00,2021-11-08 00:00:00
collegedemswi,collegedemswi,1,1,2,0.0,0.9592265486717224,0.20929209887981415,5.182904243469238,2021-11-07 00:00:00,2021-11-08 00:00:00
davidsacks,gregg197613,1,0,1,1.0,0.539081335067749,0.1474098265171051,4.819774627685547,2021-11-07 00:00:00,2021-11-08 00:00:00
haloprojectbr,haloprojectbr,1,1,2,0.0,0.9167070984840393,0.19594916701316833,9.380854606628418,2021-11-07 00:00:00,2021-11-08 00:00:00
jitin84,jitin84,1,1,2,0.0,0.6113344430923462,0.35056087374687195,5.533605098724365,2021-11-07 00:00:00,2021-11-08 00:00:00
kashoriginal,kashoriginal,1,1,2,0.0,0.9888405203819275,0.2205410748720169,4.959045886993408,2021-11-07 00:00:00,2021-11-08 00:00:00
kaychronister,kaychronister,1,1,2,0.0,0.20883417129516602,0.2510157525539398,6.4421586990356445,2021-11-07 00:00:00,2021-11-08 00:00:00
nudelya,nudelya,2,2,4,0.0,0.8907523155212402,0.24794092774391174,6.499438047409058,2021-11-07 00:00:00,2021-11-08 00:00:00
andy_gotz,openscience,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
osmankabuye,osmankabuye,1,1,2,0.0,0.5889267921447754,0.13983099162578583,8.192723274230957,2021-11-07 00:00:00,2021-11-08 00:00:00
aviagmail,shalleway,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
victoriacitro,victoriacitro,1,1,2,0.0,0.18837805092334747,0.2678340971469879,5.466381549835205,2021-11-07 00:00:00,2021-11-08 00:00:00
alexsa_ac_,alexsa_ac_,1,1,2,0.0,0.9973194003105164,0.3098291754722595,6.407745361328125,2021-11-07 00:00:00,2021-11-08 00:00:00
cottonskyx_,cottonskyx_,1,1,2,0.0,0.9309948086738586,0.30108463764190674,8.822542190551758,2021-11-07 00:00:00,2021-11-08 00:00:00
dhwayan,dhwayan,1,1,2,0.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
donggwich,donggwich,1,1,2,0.0,0.950280487537384,0.19489514827728271,4.339448928833008,2021-11-07 00:00:00,2021-11-08 00:00:00
ggleydison,ggleydison,1,1,2,0.0,0.35059380531311035,0.22734329104423523,7.2576584815979,2021-11-07 00:00:00,2021-11-08 00:00:00
grindhousefilm,grindhousefilm,1,1,2,0.0,0.9935007691383362,0.3647780418395996,4.514410495758057,2021-11-07 00:00:00,2021-11-08 00:00:00
if_rebecca,if_rebecca,1,1,2,0.0,0.14303314685821533,0.270271360874176,8.99809741973877,2021-11-07 00:00:00,2021-11-08 00:00:00
igoredward78,igoredward78,1,1,2,0.0,0.3062351942062378,0.26186954975128174,7.38507604598999,2021-11-07 00:00:00,2021-11-08 00:00:00
doditadany,kitoshelby00,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
poke_cave2,poke_cave2,1,1,2,0.0,0.9396583437919617,0.3121607005596161,5.258118152618408,2021-11-07 00:00:00,2021-11-08 00:00:00
raven_r6s,raven_r6s,1,1,2,0.0,0.9924947619438171,0.2683737874031067,5.9591827392578125,2021-11-07 00:00:00,2021-11-08 00:00:00
sanchezgeovanna,sanchezgeovanna,1,1,2,0.0,0.4249774217605591,0.10697366297245026,8.667119026184082,2021-11-07 00:00:00,2021-11-08 00:00:00
savjadeuk,savjadeuk,5,5,10,0.0,0.9157667040824891,0.2551096469163895,6.148212432861328,2021-11-07 00:00:00,2021-11-08 00:00:00
shalleway,shalleway,1,1,2,0.0,0.9962764978408813,0.35221442580223083,4.676979064941406,2021-11-07 00:00:00,2021-11-08 00:00:00
superjefefinal1,taunttitan401,1,0,1,1.0,0.5725935101509094,0.14299766719341278,4.3740081787109375,2021-11-07 00:00:00,2021-11-08 00:00:00
userjaum,userjaum,1,1,2,0.0,0.012989168986678123,0.2208406776189804,10.104559898376465,2021-11-07 00:00:00,2021-11-08 00:00:00
vintagebarbiie,vintagebarbiie,3,3,6,0.0,0.7421467502911886,0.2290022224187851,6.004095872243245,2021-11-07 00:00:00,2021-11-08 00:00:00
yessmichvill,yessmichvill,2,2,4,0.0,0.5404458045959473,0.23724265396595,8.535642385482788,2021-11-07 00:00:00,2021-11-08 00:00:00
sammypoopoobear,baesroma,1,1,2,0.0,0.025966037064790726,0.33645007014274597,5.72097635269165,2021-11-07 00:00:00,2021-11-08 00:00:00
billstewart415,billstewart415,1,1,2,0.0,0.5365746021270752,0.1537426859140396,5.353902339935303,2021-11-07 00:00:00,2021-11-08 00:00:00
chthangbafferut,chthangbafferut,1,1,2,0.0,0.3933272361755371,0.21077576279640198,4.924548625946045,2021-11-07 00:00:00,2021-11-08 00:00:00
ggalaxydoll,ggalaxydoll,3,3,6,0.0,0.7203035155932108,0.23259097834428152,5.894091606140137,2021-11-07 00:00:00,2021-11-08 00:00:00
golfnutian,golfnutian,1,1,2,0.0,0.28354230523109436,0.26369720697402954,5.536436080932617,2021-11-07 00:00:00,2021-11-08 00:00:00
hehry66192613,hehry66192613,2,2,4,0.0,0.522531196475029,0.19025694578886032,4.25294029712677,2021-11-07 00:00:00,2021-11-08 00:00:00
damilola52,iamabdooul,1,0,1,1.0,0.8618566393852234,0.1907424032688141,6.384173393249512,2021-11-07 00:00:00,2021-11-08 00:00:00
jessc_iiiii,jessc_iiiii,2,2,4,0.0,0.8794896900653839,0.2450392171740532,5.544201850891113,2021-11-07 00:00:00,2021-11-08 00:00:00
johnfelip_,johnfelip_,1,1,2,0.0,0.4904567003250122,0.1705387383699417,3.921424150466919,2021-11-07 00:00:00,2021-11-08 00:00:00
kspaceok,kspaceok,4,4,8,0.0,0.7038697227835655,0.24526172503829002,6.23348605632782,2021-11-07 00:00:00,2021-11-08 00:00:00
mehdiot3,mehdiot3,1,1,2,0.0,0.4609638750553131,0.07807223498821259,1.981294870376587,2021-11-07 00:00:00,2021-11-08 00:00:00
milfshake82,milfshake82,2,2,4,0.0,0.637493446469307,0.27643511444330215,5.6619017124176025,2021-11-07 00:00:00,2021-11-08 00:00:00
mrmichaellove1,mrmichaellove1,1,1,2,0.0,0.8591094017028809,0.2797071933746338,5.855845928192139,2021-11-07 00:00:00,2021-11-08 00:00:00
rushordied,nctzenbase,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
paulamasiel1,paulamasiel1,1,1,2,0.0,0.9973194003105164,0.3098291754722595,6.407745361328125,2021-11-07 00:00:00,2021-11-08 00:00:00
pinkkandishoppe,pinkkandishoppe,1,1,2,0.0,0.018146593123674393,0.2471863329410553,5.433067321777344,2021-11-07 00:00:00,2021-11-08 00:00:00
homeblack7,sishterspooky,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
troquerolococh3,troquerolococh3,1,1,2,0.0,0.3515011668205261,0.27075543999671936,5.397470951080322,2021-11-07 00:00:00,2021-11-08 00:00:00
yeettron,yuigayming,1,1,2,0.0,0.589097797870636,0.18969590961933136,6.155379295349121,2021-11-07 00:00:00,2021-11-08 00:00:00
alostsage,alostsage,1,1,2,0.0,0.5031573176383972,0.22190119326114655,5.831096172332764,2021-11-07 00:00:00,2021-11-08 00:00:00
andyclay4,andyclay4,1,1,2,0.0,0.9504562020301819,0.2853716313838959,7.204146862030029,2021-11-07 00:00:00,2021-11-08 00:00:00
btsdilf_,aoteren11,1,0,1,1.0,0.4817526936531067,0.2794046401977539,5.705743789672852,2021-11-07 00:00:00,2021-11-08 00:00:00
zeus9788,bxbyjasper,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
doujin_onsei,doujin_onsei,2,2,4,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
ericmpastore,ericmpastore,1,1,2,0.0,0.6713098883628845,0.12292616069316864,4.889750003814697,2021-11-07 00:00:00,2021-11-08 00:00:00
kuku02_,goofustexas,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
haloitofficial,haloitofficial,1,1,2,0.0,0.5898411870002747,0.14070312678813934,9.406996726989746,2021-11-07 00:00:00,2021-11-08 00:00:00
kykyx0x0,kykyx0x0,10,10,20,0.0,0.6163924787193537,0.22066407203674315,5.358822584152222,2021-11-07 00:00:00,2021-11-08 00:00:00
lifestyleweird,lifestyleweird,1,1,2,0.0,0.9961727857589722,0.292356014251709,5.036759376525879,2021-11-07 00:00:00,2021-11-08 00:00:00
laumi28953351,lola_yashkita,1,0,1,1.0,0.39886474609375,0.2501069903373718,5.754266262054443,2021-11-07 00:00:00,2021-11-08 00:00:00
ms_cbew,ms_cbew,1,1,2,0.0,0.8698938488960266,0.2493511587381363,5.559329509735107,2021-11-07 00:00:00,2021-11-08 00:00:00
pacamack,pacamack,2,2,4,0.0,0.7589066922664642,0.16184936463832855,5.432699918746948,2021-11-07 00:00:00,2021-11-08 00:00:00
ron99352009,ron99352009,1,1,2,0.0,0.8833829760551453,0.20771923661231995,4.588695049285889,2021-11-07 00:00:00,2021-11-08 00:00:00
sayaneeeee923,sayaneeeee923,1,1,2,0.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
mxfanfics,taedonglaxy,2,2,4,0.0,0.7129332721233368,0.4258665442466736,7.130174875259399,2021-11-07 00:00:00,2021-11-08 00:00:00
taletantalizing,taletantalizing,1,1,2,0.0,0.9219824075698853,0.22213195264339447,5.923261642456055,2021-11-07 00:00:00,2021-11-08 00:00:00
taniaca50454820,taniaca50454820,1,1,2,0.0,0.18802517652511597,0.25454089045524597,8.957355499267578,2021-11-07 00:00:00,2021-11-08 00:00:00
the_genesisha,the_genesisha,1,1,2,0.0,0.9368488192558289,0.47299665212631226,6.728055477142334,2021-11-07 00:00:00,2021-11-08 00:00:00
thesolesupplier,thesolesupplier,3,3,6,0.0,0.81814972559611,0.1730315163731575,5.628079255421956,2021-11-07 00:00:00,2021-11-08 00:00:00
tmh613,tmh613,1,1,2,0.0,0.749301552772522,0.22538411617279053,4.7528204917907715,2021-11-07 00:00:00,2021-11-08 00:00:00
toljilmek,toljilmek,2,2,4,0.0,0.6676486730575562,0.16012201458215714,4.636992812156677,2021-11-07 00:00:00,2021-11-08 00:00:00
diego_arce5,victor_abajas,1,0,1,1.0,0.371383398771286,0.2077541947364807,8.646042823791504,2021-11-07 00:00:00,2021-11-08 00:00:00
xnathx03,xnathx03,1,1,2,0.0,0.9089460372924805,0.2754054665565491,5.619335174560547,2021-11-07 00:00:00,2021-11-08 00:00:00
ymhip,ymhip,1,1,2,0.0,0.6864393353462219,0.37287864089012146,6.969790458679199,2021-11-07 00:00:00,2021-11-08 00:00:00
yoppp__,yoppp__,1,1,2,0.0,0.6526705622673035,0.3053411543369293,6.862662315368652,2021-11-07 00:00:00,2021-11-08 00:00:00
0xmetajerk,0xmetajerk,1,1,2,0.0,0.30173608660697937,0.1954393982887268,5.051268100738525,2021-11-07 00:00:00,2021-11-08 00:00:00
angelicnymphh,angelicnymphh,2,2,4,0.0,0.5184398740530014,0.2286723032593727,4.67216157913208,2021-11-07 00:00:00,2021-11-08 00:00:00
arkastadt,arkastadt,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
gilstuart2,danieltidwell14,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
gad_kenneth,gad_kenneth,1,1,2,0.0,0.8457294702529907,0.14937745034694672,6.037851810455322,2021-11-07 00:00:00,2021-11-08 00:00:00
krusekopfd,krusekopfd,1,1,2,0.0,0.83487468957901,0.2849125266075134,5.345191955566406,2021-11-07 00:00:00,2021-11-08 00:00:00
twitch4eva,landisharthur_,1,0,1,1.0,0.791828989982605,0.2964837849140167,6.259801864624023,2021-11-07 00:00:00,2021-11-08 00:00:00
martindz12,martindz12,4,4,8,0.0,0.8526839762926102,0.20987843349575996,5.9369858503341675,2021-11-07 00:00:00,2021-11-08 00:00:00
misia718,misia718,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
nalfa28,nalfa28,1,1,2,0.0,0.942803144454956,0.23989562690258026,5.868971824645996,2021-11-07 00:00:00,2021-11-08 00:00:00
powder_mk,powder_mk,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
top_adultcams,promocreator7,2,0,2,1.0,0.9667927622795105,0.32942742109298706,5.94037389755249,2021-11-07 00:00:00,2021-11-08 00:00:00
natmelendez5,san_juan_3x3,1,1,2,0.0,0.20229634642601013,0.2228221595287323,7.259694576263428,2021-11-07 00:00:00,2021-11-08 00:00:00
uniqueneeraj,uniqueneeraj,1,1,2,0.0,0.9623673558235168,0.258788138628006,5.010947227478027,2021-11-07 00:00:00,2021-11-08 00:00:00
18maunah,18maunah,1,1,2,0.0,0.9849084615707397,0.3258683383464813,6.843109130859375,2021-11-07 00:00:00,2021-11-08 00:00:00
2021rcfc,2021rcfc,4,4,8,0.0,0.657849907875061,0.19945420697331429,6.8864545822143555,2021-11-07 00:00:00,2021-11-08 00:00:00
aiieycatpjm,aiieycatpjm,1,1,2,0.0,0.004212723113596439,0.2644309103488922,4.865427494049072,2021-11-07 00:00:00,2021-11-08 00:00:00
bisqa_,bisqa_,1,1,2,0.0,0.874530553817749,0.20756004750728607,4.727024078369141,2021-11-07 00:00:00,2021-11-08 00:00:00
darkdomme1,darkdomme1,1,1,2,0.0,0.238860085606575,0.3118422329425812,5.944588661193848,2021-11-07 00:00:00,2021-11-08 00:00:00
freaky_nympos,freaky_nympos,3,3,6,0.0,0.7203035155932108,0.23259097834428152,5.894091606140137,2021-11-07 00:00:00,2021-11-08 00:00:00
jam8192,jam8192,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-11-07 00:00:00,2021-11-08 00:00:00
john02635880,john02635880,1,1,2,0.0,0.9831977486610413,0.2635623514652252,4.667757511138916,2021-11-07 00:00:00,2021-11-08 00:00:00
btsdilf_,jungkookssgirl,1,0,1,1.0,0.3929794132709503,0.25000089406967163,5.72661018371582,2021-11-07 00:00:00,2021-11-08 00:00:00
nagoreosorio,lola_yashkita,1,0,1,1.0,0.39886474609375,0.2501069903373718,5.754266262054443,2021-11-07 00:00:00,2021-11-08 00:00:00
margaretdocker,margaretdocker,1,1,2,0.0,0.9739968180656433,0.21255312860012054,4.7531633377075195,2021-11-07 00:00:00,2021-11-08 00:00:00
mherieshin,mherieshin,1,1,2,0.0,0.7095669507980347,0.2433784455060959,6.192705154418945,2021-11-07 00:00:00,2021-11-08 00:00:00
rahi91629811,rahi91629811,1,1,2,0.0,0.6811816096305847,0.2035655528306961,5.6864776611328125,2021-11-07 00:00:00,2021-11-08 00:00:00
rottxnblueberry,rottxnblueberry,1,1,2,0.0,0.260849267244339,0.28267621994018555,7.315465450286865,2021-11-07 00:00:00,2021-11-08 00:00:00
sunnivaixchel,sunnivaixchel,2,2,4,0.0,0.37769174948334694,0.2310490906238556,6.056297540664673,2021-11-07 00:00:00,2021-11-08 00:00:00
terrestrialttv,turikenbean,1,1,2,0.0,0.5903184413909912,0.2221834510564804,4.4810967445373535,2021-11-07 00:00:00,2021-11-08 00:00:00
victor_abajas,victor_abajas,1,1,2,0.0,0.371383398771286,0.2077541947364807,8.646042823791504,2021-11-07 00:00:00,2021-11-08 00:00:00
yohannesmbrahtu,yohannesmbrahtu,1,1,2,0.0,0.48045721650123596,0.12801030278205872,5.991775035858154,2021-11-07 00:00:00,2021-11-08 00:00:00
vivelavie_,ayyneslihan44,1,0,1,1.0,0.5686786770820618,0.2990948259830475,5.026341915130615,2021-11-07 00:00:00,2021-11-08 00:00:00
anneliesemariah,badwolfarchives,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
beepboxco,beepboxco,2,2,4,0.0,0.47722494835034013,0.3245539665222168,5.8297741413116455,2021-11-07 00:00:00,2021-11-08 00:00:00
taelotlomatsane,bello_no_gallo,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
berebdo,berebdo,1,1,2,0.0,0.6505348086357117,0.28053030371665955,8.977171897888184,2021-11-07 00:00:00,2021-11-08 00:00:00
kieran03609555,clicksypics,1,0,1,1.0,0.28876614570617676,0.21682021021842957,4.744304180145264,2021-11-07 00:00:00,2021-11-08 00:00:00
dikytubs,dikytubs,1,1,2,0.0,0.7294211387634277,0.2945365905761719,5.2129902839660645,2021-11-07 00:00:00,2021-11-08 00:00:00
frankcneroo,frankcneroo,1,1,2,0.0,0.6678088307380676,0.23089277744293213,5.709583759307861,2021-11-07 00:00:00,2021-11-08 00:00:00
ggarruiz,ggarruiz,1,1,2,0.0,0.9309948086738586,0.30108463764190674,8.822542190551758,2021-11-07 00:00:00,2021-11-08 00:00:00
habibpartownia,habibpartownia,1,1,2,0.0,0.8516221046447754,0.22972211241722107,4.121167182922363,2021-11-07 00:00:00,2021-11-08 00:00:00
sorentired,hasbropulse,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
hawaiianthemos2,hawaiianthemos2,2,2,4,0.0,0.8701762557029724,0.23012174665927887,7.171639442443848,2021-11-07 00:00:00,2021-11-08 00:00:00
hozomp,hozomp,1,1,2,0.0,0.4609638750553131,0.07807223498821259,1.981294870376587,2021-11-07 00:00:00,2021-11-08 00:00:00
estagiario_nfl,ilaxayorr,1,0,1,1.0,0.390974223613739,0.21510587632656097,7.422920227050781,2021-11-07 00:00:00,2021-11-08 00:00:00
jamesyalchxxx,jamesyalchxxx,2,2,4,0.0,0.9358777403831482,0.21886733919382095,5.04895806312561,2021-11-07 00:00:00,2021-11-08 00:00:00
mariaepty,mariaepty,1,1,2,0.0,0.06709891557693481,0.23858191072940826,8.910444259643555,2021-11-07 00:00:00,2021-11-08 00:00:00
purepatriot78,matthewsmolen,0,1,1,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
olga_eth,olga_eth,1,1,2,0.0,0.9847168922424316,0.2517130672931671,6.275642395019531,2021-11-07 00:00:00,2021-11-08 00:00:00
bestuktits,promocreator7,2,0,2,1.0,0.9667927622795105,0.32942742109298706,5.94037389755249,2021-11-07 00:00:00,2021-11-08 00:00:00
rguerrero02,rguerrero02,1,1,2,0.0,0.36025479435920715,0.2856246531009674,4.835313320159912,2021-11-07 00:00:00,2021-11-08 00:00:00
taekcityyxx,taekcityyxx,1,1,2,0.0,0.8308556079864502,0.2004915028810501,4.159346103668213,2021-11-07 00:00:00,2021-11-08 00:00:00
theskepticalv,theskepticalv,1,1,2,0.0,0.9841691255569458,0.2713256776332855,7.012937068939209,2021-11-07 00:00:00,2021-11-08 00:00:00
turbomato,turbomato,1,1,2,0.0,0.7806918621063232,0.20287585258483887,10.13685131072998,2021-11-07 00:00:00,2021-11-08 00:00:00
aldert0n,aldert0n,1,1,2,0.0,0.9557305574417114,0.29193419218063354,5.539010524749756,2021-11-07 00:00:00,2021-11-08 00:00:00
alex_who_o,anneliesemariah,1,0,1,1.0,0.5111432075500488,0.18598484992980957,5.072929859161377,2021-11-07 00:00:00,2021-11-08 00:00:00
promocreator7,bestuktits,0,2,2,-1.0,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
cagedlyx,cagedlyx,1,1,2,0.0,0.9703043699264526,0.47498708963394165,4.001811981201172,2021-11-07 00:00:00,2021-11-08 00:00:00
christosdrgn,christosdrgn,1,1,2,0.0,0.971732497215271,0.21091020107269287,5.497334957122803,2021-11-07 00:00:00,2021-11-08 00:00:00
damiar0s,damiar0s,1,1,2,0.0,0.7855868339538574,0.2307739108800888,6.121613502502441,2021-11-07 00:00:00,2021-11-08 00:00:00
gregarthmer,gregarthmer,2,2,4,0.0,0.7369261980056763,0.15806495398283005,3.9886066913604736,2021-11-07 00:00:00,2021-11-08 00:00:00
guyfan21,guyfan21,1,1,2,0.0,0.3115011751651764,0.18090061843395233,3.3526411056518555,2021-11-07 00:00:00,2021-11-08 00:00:00
hangsangpop,hangsangpop,1,1,2,0.0,0.9309948086738586,0.30108463764190674,8.822542190551758,2021-11-07 00:00:00,2021-11-08 00:00:00
havoth,havoth,1,1,2,0.0,0.9625781774520874,0.27127784490585327,6.319433689117432,2021-11-07 00:00:00,2021-11-08 00:00:00
