dst,src,messages_sent,messages_received,messages_total,contribution_index,sentiment_avg,emotionality_avg,complexity_avg,start_time_,end_time_
songpu_eth,songpu_eth,1,1,2,0.0,0.5686076283454895,0.13721531629562378,7.387243747711182,2021-12-12 00:00:00,2021-12-13 00:00:00
tamazcoin,tamazcoin,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
7zzsbirvmsypdbx,7zzsbirvmsypdbx,2,2,4,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
hasanali09_,hasanali09_,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
hesjustayberk,hesjustayberk,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
ledevorateur123,ledevorateur123,1,1,2,0.0,0.2665497660636902,0.17357034981250763,10.367185592651367,2021-12-12 00:00:00,2021-12-13 00:00:00
pheungthonglor,pheungthonglor,1,1,2,0.0,0.5435100793838501,0.28234434127807617,6.744875431060791,2021-12-12 00:00:00,2021-12-13 00:00:00
plypanid,plypanid,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
snoopylovelove7,snoopylovelove7,1,1,2,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
tedikusx,tedikusx,1,1,2,0.0,0.9013936519622803,0.19511008262634277,6.3206682205200195,2021-12-12 00:00:00,2021-12-13 00:00:00
cdtsteve,cdtsteve,1,1,2,0.0,0.6735572218894958,0.25866690278053284,6.672324180603027,2021-12-12 00:00:00,2021-12-13 00:00:00
fkan_fkp,fkan_fkp,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
guidekk,guidekk,1,1,2,0.0,0.3032089173793793,0.39358219504356384,10.17332935333252,2021-12-12 00:00:00,2021-12-13 00:00:00
nagimamafuku,nagimamafuku,1,1,2,0.0,0.7685244083404541,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
financegoriila,passerby696,1,0,1,1.0,0.6118993759155273,0.12314978986978531,6.228331089019775,2021-12-12 00:00:00,2021-12-13 00:00:00
ramatut1,ramatut1,1,1,2,0.0,0.053028613328933716,0.2053900957107544,5.192245960235596,2021-12-12 00:00:00,2021-12-13 00:00:00
esmanisaekmen,esmanisaekmen,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
garadaderler,garadaderler,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
gift_wsm,gift_wsm,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
michishirube123,michishirube123,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
nachan705,nachan705,1,1,2,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
ntorori,ntorori,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
romisonkar__,romisonkar__,1,1,2,0.0,0.5065361261367798,0.16528886556625366,3.115389347076416,2021-12-12 00:00:00,2021-12-13 00:00:00
nomadblvd,schoolsstillout,1,0,1,1.0,0.46873754262924194,0.1807243376970291,7.430251121520996,2021-12-12 00:00:00,2021-12-13 00:00:00
semihmehmetk,semihmehmetk,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
tuw685966,tuw685966,2,2,4,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
aktertohomina2,aktertohomina2,1,1,2,0.0,0.021593624725937843,0.31441569328308105,4.869964122772217,2021-12-12 00:00:00,2021-12-13 00:00:00
borsadanbiri,borsadanbiri,3,3,6,0.0,0.7887654304504395,0.2085051933924357,8.756693363189697,2021-12-12 00:00:00,2021-12-13 00:00:00
tradeking86,drmonke03739412,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
jilairel,jilairel,1,1,2,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
kn1017nk,kn1017nk,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
chayanonj,chayanonj,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
coindotgo,coindotgo,1,1,2,0.0,0.4743909239768982,0.04625808820128441,4.153537273406982,2021-12-12 00:00:00,2021-12-13 00:00:00
cryptogss,cryptogss,1,1,2,0.0,0.9726316332817078,0.3381347358226776,5.900210857391357,2021-12-12 00:00:00,2021-12-13 00:00:00
dnyadny15580955,dnyadny15580955,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
emre57668845,emre57668845,1,1,2,0.0,0.9358495473861694,0.2435292750597,10.562350273132324,2021-12-12 00:00:00,2021-12-13 00:00:00
hannssome10,hannssome10,1,1,2,0.0,0.7149831652641296,0.2273700088262558,5.683662414550781,2021-12-12 00:00:00,2021-12-13 00:00:00
kadee13248970,kadee13248970,1,1,2,0.0,0.6735572218894958,0.25866690278053284,6.672324180603027,2021-12-12 00:00:00,2021-12-13 00:00:00
mondaywiska,mondaywiska,1,1,2,0.0,0.6735572218894958,0.25866690278053284,6.672324180603027,2021-12-12 00:00:00,2021-12-13 00:00:00
moodelmoro1,moodelmoro1,2,2,4,0.0,0.8161925375461578,0.2355368435382843,5.983344793319702,2021-12-12 00:00:00,2021-12-13 00:00:00
thauznn,thauznn,2,2,4,0.0,0.39358633756637573,0.24089283496141434,9.927263259887695,2021-12-12 00:00:00,2021-12-13 00:00:00
eke_ng,eke_ng,1,1,2,0.0,0.5170217752456665,0.1502515971660614,5.834861755371094,2021-12-12 00:00:00,2021-12-13 00:00:00
mistrbeard,mistrbeard,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
occhigigante,occhigigante,1,1,2,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
chiragbarjatyaa,sabhya_purush,1,0,1,1.0,0.002476663328707218,0.27517732977867126,5.616445064544678,2021-12-12 00:00:00,2021-12-13 00:00:00
tanchanxd,tanchanxd,1,1,2,0.0,0.9867290258407593,0.3221776485443115,5.702138900756836,2021-12-12 00:00:00,2021-12-13 00:00:00
uddeshy44139344,uddeshy44139344,1,1,2,0.0,0.17777323722839355,0.2188432216644287,5.853587627410889,2021-12-12 00:00:00,2021-12-13 00:00:00
yolo_surffit,yolo_surffit,1,1,2,0.0,0.6000000238418579,0.20000000298023224,12.257366180419922,2021-12-12 00:00:00,2021-12-13 00:00:00
anjali00360113,anjali00360113,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
sabhya_purush,chiragbarjatyaa,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
chrisalaimo6,chrisalaimo6,1,1,2,0.0,0.6524558663368225,0.12187811732292175,8.012346267700195,2021-12-12 00:00:00,2021-12-13 00:00:00
crypto_trap95,crypto_trap95,1,1,2,0.0,0.0010027175303548574,0.33456799387931824,5.494103908538818,2021-12-12 00:00:00,2021-12-13 00:00:00
thealsos,guidekk,1,0,1,1.0,0.3032089173793793,0.39358219504356384,10.17332935333252,2021-12-12 00:00:00,2021-12-13 00:00:00
nawisan7,nawisan7,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
radek14135786,radek14135786,1,1,2,0.0,0.953601062297821,0.2084473967552185,5.672727584838867,2021-12-12 00:00:00,2021-12-13 00:00:00
seuncoker_,seuncoker_,1,1,2,0.0,0.9962137341499329,0.3071199059486389,5.354953289031982,2021-12-12 00:00:00,2021-12-13 00:00:00
geostation2,cryptojacob420,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
delazeez,delazeez,1,1,2,0.0,0.039516985416412354,0.14605844020843506,5.164036750793457,2021-12-12 00:00:00,2021-12-13 00:00:00
jithurnair3,jithurnair3,1,1,2,0.0,0.6090867519378662,0.22578164935112,4.862631797790527,2021-12-12 00:00:00,2021-12-13 00:00:00
nguyent26042559,nguyent26042559,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
rierie05241014,rierie05241014,1,1,2,0.0,0.5485097169876099,0.2682178020477295,4.86428165435791,2021-12-12 00:00:00,2021-12-13 00:00:00
tappy1236,tappy1236,2,2,4,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
volumemonitor,volumemonitor,3,3,6,0.0,0.35495835542678833,0.1804424226284027,7.4868903160095215,2021-12-12 00:00:00,2021-12-13 00:00:00
wcwgetopz5bg2tz,wcwgetopz5bg2tz,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
bahadirdaldaban,bahadirdaldaban,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
ertugcengiz,ertugcengiz,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
mianbilal_6699,freebitco,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
jumper168_,jumper168_,1,1,2,0.0,0.039516985416412354,0.14605844020843506,5.164036750793457,2021-12-12 00:00:00,2021-12-13 00:00:00
ninahei_,ninahei_,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
s_a_m_i_k_h_a_n,s_a_m_i_k_h_a_n,1,1,2,0.0,0.021593624725937843,0.31441569328308105,4.869964122772217,2021-12-12 00:00:00,2021-12-13 00:00:00
tedikusx,binance_chainn,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
cantillonney,cantillonney,1,1,2,0.0,0.009842620231211185,0.3218250572681427,10.430042266845703,2021-12-12 00:00:00,2021-12-13 00:00:00
goker_goktug,goker_goktug,1,1,2,0.0,0.4575037956237793,0.2954590618610382,11.154412269592285,2021-12-12 00:00:00,2021-12-13 00:00:00
jantan449,jantan449,2,2,4,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
merfatihekici1,merfatihekici1,2,2,4,0.0,0.8532665967941284,0.3030138984322548,7.931521654129028,2021-12-12 00:00:00,2021-12-13 00:00:00
okuokushima,okuokushima,3,3,6,0.0,0.6426925460497538,0.1610805888970693,5.6051704088846845,2021-12-12 00:00:00,2021-12-13 00:00:00
ploychana8,ploychana8,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
sc_sucesso,sc_sucesso,1,1,2,0.0,0.4858148396015167,0.1332959234714508,6.173272132873535,2021-12-12 00:00:00,2021-12-13 00:00:00
slpwnedya,slpwnedya,1,1,2,0.0,0.039516985416412354,0.14605844020843506,5.164036750793457,2021-12-12 00:00:00,2021-12-13 00:00:00
chittykwesy5,chittykwesy5,2,2,4,0.0,0.3286828843411058,0.2167946696281433,5.293382406234741,2021-12-12 00:00:00,2021-12-13 00:00:00
fatqoxx,fatqoxx,1,1,2,0.0,0.8213295340538025,0.1548573523759842,6.259416103363037,2021-12-12 00:00:00,2021-12-13 00:00:00
hybedegiljinhit,hybedegiljinhit,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
noufq7tan_q8,noufq7tan_q8,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
oyakecchi1,oyakecchi1,1,1,2,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
pixt00,pixt00,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
pom_pom_i,pom_pom_i,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
ponchan_kzk,ponchan_kzk,1,1,2,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
dasminto_eth,alfobijoe,3,0,3,1.0,0.12050155131146312,0.25860221187273663,5.8643012046813965,2021-12-12 00:00:00,2021-12-13 00:00:00
shiang131,bitcoin_astro,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
cecilia_ivyy,cecilia_ivyy,1,1,2,0.0,0.3741934895515442,0.1490153819322586,4.561715126037598,2021-12-12 00:00:00,2021-12-13 00:00:00
casperian7,davidwi39760094,1,0,1,1.0,0.38577961921691895,0.12699712812900543,7.1334547996521,2021-12-12 00:00:00,2021-12-13 00:00:00
mohamma29129802,mohamma29129802,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
bitisikd,bitisikd,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
datoeconomia,datoeconomia,1,1,2,0.0,0.23942653834819794,0.2159765511751175,8.789663314819336,2021-12-12 00:00:00,2021-12-13 00:00:00
ertane1290,ertane1290,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
alfobijoe,ghostprecog,1,0,1,1.0,0.7875866889953613,0.3531569838523865,5.977453231811523,2021-12-12 00:00:00,2021-12-13 00:00:00
sundayd67125207,sundayd67125207,1,1,2,0.0,0.6735572218894958,0.25866690278053284,6.672324180603027,2021-12-12 00:00:00,2021-12-13 00:00:00
hellcraze,hellcraze,1,1,2,0.0,0.5856192708015442,0.2806577980518341,7.0260467529296875,2021-12-12 00:00:00,2021-12-13 00:00:00
khim_0420,khim_0420,1,1,2,0.0,0.5485097169876099,0.2682178020477295,4.86428165435791,2021-12-12 00:00:00,2021-12-13 00:00:00
lilsept,lilsept,1,1,2,0.0,0.5170217752456665,0.1502515971660614,5.834861755371094,2021-12-12 00:00:00,2021-12-13 00:00:00
mashi_11,mashi_11,1,1,2,0.0,0.49409449100494385,0.011811023578047752,11.273908615112305,2021-12-12 00:00:00,2021-12-13 00:00:00
natun1999,natun1999,1,1,2,0.0,0.997606098651886,0.27847304940223694,5.430624961853027,2021-12-12 00:00:00,2021-12-13 00:00:00
neiyeoca1033exj,neiyeoca1033exj,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
sinefana,sinefana,1,1,2,0.0,0.021593624725937843,0.31441569328308105,4.869964122772217,2021-12-12 00:00:00,2021-12-13 00:00:00
vinodkoloth88,vinodkoloth88,1,1,2,0.0,0.6735572218894958,0.25866690278053284,6.672324180603027,2021-12-12 00:00:00,2021-12-13 00:00:00
ykpsrgl,ykpsrgl,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
asdfghjessicaaa,asdfghjessicaaa,1,1,2,0.0,0.9867290258407593,0.3221776485443115,5.702138900756836,2021-12-12 00:00:00,2021-12-13 00:00:00
eatingthedip,eatingthedip,1,1,2,0.0,0.02583874762058258,0.22579580545425415,6.148748874664307,2021-12-12 00:00:00,2021-12-13 00:00:00
mrtkrts7,mrtkrts7,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
nasa2013nasa,nasa2013nasa,1,1,2,0.0,0.49409449100494385,0.011811023578047752,11.273908615112305,2021-12-12 00:00:00,2021-12-13 00:00:00
ogretmenlutfiye,ogretmenlutfiye,1,1,2,0.0,0.9358495473861694,0.2435292750597,10.562350273132324,2021-12-12 00:00:00,2021-12-13 00:00:00
rohatpayda6,rohatpayda6,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
serdar__usta,serdar__usta,1,1,2,0.0,0.9799822568893433,0.41359743475914,9.076641082763672,2021-12-12 00:00:00,2021-12-13 00:00:00
sonyeo33,sonyeo33,1,1,2,0.0,0.8213295340538025,0.1548573523759842,6.259416103363037,2021-12-12 00:00:00,2021-12-13 00:00:00
jocosekoko,alfobijoe,1,1,2,0.0,0.005901255179196596,0.35078495740890503,7.134034156799316,2021-12-12 00:00:00,2021-12-13 00:00:00
juanyamcha,juanyamcha,1,1,2,0.0,0.4828188419342041,0.3179057836532593,8.853549003601074,2021-12-12 00:00:00,2021-12-13 00:00:00
pahadi_mando,pahadi_mando,1,1,2,0.0,0.9255030155181885,0.28199902176856995,7.833381652832031,2021-12-12 00:00:00,2021-12-13 00:00:00
pgaddict74,pgaddict74,1,1,2,0.0,0.14366590976715088,0.3502623438835144,6.306435585021973,2021-12-12 00:00:00,2021-12-13 00:00:00
poyo_maru0519,poyo_maru0519,2,2,4,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
ppphhan,ppphhan,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
s90866231saini,s90866231saini,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
samifinance,samifinance,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
nokkajip,nokkajip,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
ozanunlumusic,ozanunlumusic,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
saravan44195930,saravan44195930,1,1,2,0.0,0.5170217752456665,0.1502515971660614,5.834861755371094,2021-12-12 00:00:00,2021-12-13 00:00:00
soumyashekhar9,soumyashekhar9,1,1,2,0.0,0.49700626730918884,0.30639922618865967,9.298998832702637,2021-12-12 00:00:00,2021-12-13 00:00:00
souravb41428808,souravb41428808,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
xmollygdoublee,xmollygdoublee,1,1,2,0.0,0.5074626803398132,0.014925372786819935,11.507938385009766,2021-12-12 00:00:00,2021-12-13 00:00:00
irishdub69,irishdub69,1,1,2,0.0,0.8901426196098328,0.32076913118362427,6.181342601776123,2021-12-12 00:00:00,2021-12-13 00:00:00
kncnk5005k,kncnk5005k,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
xxxriegowin,xxxriegowin,1,1,2,0.0,0.35670050978660583,0.14806602895259857,4.546447277069092,2021-12-12 00:00:00,2021-12-13 00:00:00
blackp0702,blackp0702,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
davidwi39760094,casperian7,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
cryptomarine1,cryptomarine1,1,1,2,0.0,0.5117117762565613,0.19756336510181427,6.8604607582092285,2021-12-12 00:00:00,2021-12-13 00:00:00
faisal__bashir,faisal__bashir,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
fx38405370,fx38405370,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
jisuzon,jisuzon,1,1,2,0.0,0.9931565523147583,0.25374072790145874,5.732665061950684,2021-12-12 00:00:00,2021-12-13 00:00:00
lestherat,lestherat,1,1,2,0.0,0.404461532831192,0.2904861867427826,8.107687950134277,2021-12-12 00:00:00,2021-12-13 00:00:00
llombartf,llombartf,1,1,2,0.0,0.1179114282131195,0.2290353626012802,5.868138790130615,2021-12-12 00:00:00,2021-12-13 00:00:00
mario82256825,mario82256825,1,1,2,0.0,0.9867290258407593,0.3221776485443115,5.702138900756836,2021-12-12 00:00:00,2021-12-13 00:00:00
noonsuparat,noonsuparat,1,1,2,0.0,0.5074626803398132,0.014925372786819935,11.507938385009766,2021-12-12 00:00:00,2021-12-13 00:00:00
sedatto08568836,sedatto08568836,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
tanmitanmi048,tanmitanmi048,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
ismailkamiloglu,ismailkamiloglu,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
moonlandpeople,moonlandpeople,1,1,2,0.0,0.8213295340538025,0.1548573523759842,6.259416103363037,2021-12-12 00:00:00,2021-12-13 00:00:00
nhtnts7iqkm28au,nhtnts7iqkm28au,1,1,2,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
shuro_bvo,shuro_bvo,1,1,2,0.0,0.9867290258407593,0.3221776485443115,5.702138900756836,2021-12-12 00:00:00,2021-12-13 00:00:00
sjpqpq,sjpqpq,2,2,4,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
j1989w123,topkaiki,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
__specialkk__,__specialkk__,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
btc_hope,btc_hope,2,2,4,0.0,0.17595477402210236,0.1719541698694229,5.072726249694824,2021-12-12 00:00:00,2021-12-13 00:00:00
muhammet_arli,muhammet_arli,1,1,2,0.0,0.4575037956237793,0.2954590618610382,11.154412269592285,2021-12-12 00:00:00,2021-12-13 00:00:00
rayzor536,rayzor536,1,1,2,0.0,0.9684301018714905,0.2195206880569458,6.572882652282715,2021-12-12 00:00:00,2021-12-13 00:00:00
alfobijoe,srfngaot,0,2,2,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
bitimages,bitimages,1,1,2,0.0,0.8239653706550598,0.2654466927051544,6.746345520019531,2021-12-12 00:00:00,2021-12-13 00:00:00
chandra31321209,chandra31321209,1,1,2,0.0,0.049159251153469086,0.24792632460594177,5.370784282684326,2021-12-12 00:00:00,2021-12-13 00:00:00
ciderpunk_eth,ciderpunk_eth,2,2,4,0.0,0.892279326915741,0.33795350790023804,6.251948356628418,2021-12-12 00:00:00,2021-12-13 00:00:00
ichikatonichika,ichikatonichika,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
kdrkripto,kdrkripto,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
mehmetz73805341,mehmetz73805341,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
quangnghi79,quangnghi79,1,1,2,0.0,0.021593624725937843,0.31441569328308105,4.869964122772217,2021-12-12 00:00:00,2021-12-13 00:00:00
rk27816645,rk27816645,2,2,4,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
shizby1,shizby1,2,2,4,0.0,0.41506610810756683,0.18323664367198944,5.344513893127441,2021-12-12 00:00:00,2021-12-13 00:00:00
ycx91,singaporedegen,1,0,1,1.0,0.6906452775001526,0.1361948698759079,6.12974739074707,2021-12-12 00:00:00,2021-12-13 00:00:00
unmatched22,unmatched22,1,1,2,0.0,0.9588624238967896,0.24046766757965088,4.75466775894165,2021-12-12 00:00:00,2021-12-13 00:00:00
loopsschub,loopsschub,3,3,6,0.0,0.6233286758263906,0.20247597992420197,7.514560063680013,2021-12-12 00:00:00,2021-12-13 00:00:00
madalinilie74,madalinilie74,1,1,2,0.0,0.2722007632255554,0.31092652678489685,9.037934303283691,2021-12-12 00:00:00,2021-12-13 00:00:00
passerby696,passerby696,1,1,2,0.0,0.6118993759155273,0.12314978986978531,6.228331089019775,2021-12-12 00:00:00,2021-12-13 00:00:00
rheinaldo97,rheinaldo97,3,3,6,0.0,0.874146044254303,0.21070019404093424,5.87640905380249,2021-12-12 00:00:00,2021-12-13 00:00:00
sab0705,sab0705,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
sonohigurashi2,sonohigurashi2,1,1,2,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-12 00:00:00,2021-12-13 00:00:00
edoaniebiet,uc_pearllove,0,1,1,-1.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
wolo_chat,wolo_chat,1,1,2,0.0,0.7447391152381897,0.22060531377792358,5.913839340209961,2021-12-12 00:00:00,2021-12-13 00:00:00
casperian7,casperian7,1,1,2,0.0,0.9745715856552124,0.35429757833480835,6.192769527435303,2021-12-12 00:00:00,2021-12-13 00:00:00
daiske41271179,daiske41271179,2,2,4,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
kosielegend,kosielegend,1,1,2,0.0,0.19297218322753906,0.24139416217803955,4.975673198699951,2021-12-12 00:00:00,2021-12-13 00:00:00
mommy2v2,mommy2v2,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
mumurakun1,mumurakun1,2,2,4,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
sunrise_influ,sunrise_influ,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
gorgeousgalaxyy,gorgeousgalaxyy,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
p1970511,p1970511,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
playboi_marto_,playboi_marto_,1,1,2,0.0,0.3741934895515442,0.1490153819322586,4.561715126037598,2021-12-12 00:00:00,2021-12-13 00:00:00
rodicabizdoaca,rodicabizdoaca,1,1,2,0.0,0.993506908416748,0.2651100754737854,5.6821722984313965,2021-12-12 00:00:00,2021-12-13 00:00:00
santakaikan,santakaikan,5,5,10,0.0,0.5397883951663971,0.05755645199678838,9.702556252479553,2021-12-12 00:00:00,2021-12-13 00:00:00
takecyan01,takecyan01,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
dhruv7t,dhruv7t,1,1,2,0.0,0.17585352063179016,0.2030540257692337,7.990617275238037,2021-12-12 00:00:00,2021-12-13 00:00:00
elvankaratutt,elvankaratutt,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
thibaud54,thibaud54,1,1,2,0.0,0.564017117023468,0.12803426384925842,9.85422134399414,2021-12-12 00:00:00,2021-12-13 00:00:00
08111121180,08111121180,1,1,2,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-12 00:00:00,2021-12-13 00:00:00
cryptoguna1,cryptoguna1,1,1,2,0.0,0.6907059550285339,0.20711465179920197,7.097694396972656,2021-12-12 00:00:00,2021-12-13 00:00:00
emrah07697989,emrah07697989,1,1,2,0.0,0.08173120766878128,0.3546281158924103,9.70145320892334,2021-12-12 00:00:00,2021-12-13 00:00:00
enginsarkaya2,enginsarkaya2,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
jokerjokerm,jokerjokerm,1,1,2,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
kakusannshicyau,kakusannshicyau,1,1,2,0.0,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
