id,original_dataset,twitter_query,statuses_count,listed_count,favourites_count,friends_count,followers_count,name,messages_sent,messages_received,out_degree,in_degree,degree,messages_total,contribution_index,cluster,sentiment_avg,emotionality_avg,complexity_avg,start_time_,end_time_
fujinohana239,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,59439,1,3860,4960,191,fujinohana239,1,1,3,2,5,2,0.0,cluster_8,0.8908215165138245,0.38619354367256165,7.017815113067627,2021-12-05 00:00:00,2021-12-06 00:00:00
kalixxsvt,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,15257,0,11926,665,557,kalixx ❄️,1,1,4,2,6,2,0.0,cluster_8,0.7981179356575012,0.24690517783164978,7.1699724197387695,2021-12-05 00:00:00,2021-12-06 00:00:00
mdkii,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,83248,61,41304,1367,2235,Real Soviet Bear | EN VTubear | Game Designer,1,4,2,5,7,5,-0.6,cluster_8,0.7746188640594482,0.1255389004945755,5.763601779937744,2021-11-14 00:00:00,2021-11-15 00:00:00
btsvotingorg,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,12286,6095,2817,99,1178275,BTS Vote,4,10,2,7,9,14,-0.43,cluster_8,0.6805059537291527,0.2302335910499096,5.880732536315918,2021-12-26 00:00:00,2021-12-27 00:00:00
empresselfiie,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,222379,938,59519,1405,362482,🌜✨𝐸𝓂𝓅𝓇𝑒𝓈𝓈𝐸𝒻𝓁𝒾𝒾𝑒✨🌛,3,7,5,6,11,10,-0.4,cluster_8,0.765190839767456,0.1962633952498436,5.664831479390462,2021-12-21 00:00:00,2021-12-22 00:00:00
emiliolartigue1,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,21700,3,18314,1516,132,Emilio Lartigue,1,1,7,2,9,2,0.0,cluster_8,0.9038756489753723,0.1923176497220993,7.0089192390441895,2021-12-12 00:00:00,2021-12-13 00:00:00
boo_bookitty69,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,799,1,811,374,293,Boo_Boo_Kitty69,2,3,2,3,5,5,-0.2,cluster_8,0.5249133259057999,0.2155086025595665,5.437875032424927,2021-12-12 00:00:00,2021-12-13 00:00:00
fimilfvalentina,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1516,0,833,185,468,FinMilf 🕊 💎Princessa Valentina💎,3,4,4,3,7,7,-0.14,cluster_8,0.5594019219279289,0.22081062694390616,5.095558802286784,2021-12-21 00:00:00,2021-12-22 00:00:00
junartlc,SOL_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,SOL,0,0,0,0,0,mai 🪴 aus no 📌,1,2,3,3,6,3,-0.33,cluster_8,0.7784294486045837,0.2651001513004303,9.153278350830078,2021-10-31 00:00:00,2021-11-01 00:00:00
neotheclimber,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,3989,1,9607,703,387,Neo ANDERSON,1,3,3,4,7,4,-0.5,cluster_8,0.6801172494888306,0.1276063621044159,4.803530693054199,2021-12-05 00:00:00,2021-12-06 00:00:00
augustoreinoso,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,153945,31,126464,810,1332,Augusto Reinoso 🇪🇨,1,1,3,2,5,2,0.0,cluster_8,0.016590919345617294,0.22840949892997742,8.229559898376465,2021-12-05 00:00:00,2021-12-06 00:00:00
juicyyboo__,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,32212,124,9000,731,55081,ONLYFANS $3.99 😉,26,26,15,2,17,52,0.0,cluster_8,0.6317759338909616,0.19881464197085455,5.635933692638691,2021-11-07 00:00:00,2021-11-08 00:00:00
ftimaortizrive1,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,11267,0,10996,81,7,Fátima Ortiz Rivera,1,1,4,2,6,2,0.0,cluster_8,0.9309948086738586,0.30108463764190674,8.822542190551758,2021-11-07 00:00:00,2021-11-08 00:00:00
sbashir,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,2502,5,844,2025,302,Saqib Bashir,1,1,3,2,5,2,0.0,cluster_8,0.24304340779781342,0.2766510248184204,5.6877617835998535,2021-12-21 00:00:00,2021-12-22 00:00:00
u_chaca154,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,192662,5,159682,5000,689,とっつぁん、ぺ※12月多忙,1,1,3,2,5,2,0.0,cluster_8,0.8585128784179688,0.4614240229129791,7.465412139892578,2021-12-12 00:00:00,2021-12-13 00:00:00
sivbnsacc,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,0,0,0,0,0,siv | lf bns moots !,1,3,3,4,7,4,-0.5,cluster_8,0.9455519318580627,0.2651044428348541,4.308840274810791,2021-11-29 00:00:00,2021-11-30 00:00:00
springergeo,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,16918,173,3439,5709,11731,Geo at Springer,2,2,4,2,6,4,0.0,cluster_8,0.2494562417268753,0.1682278960943222,4.846070289611816,2021-11-29 00:00:00,2021-11-30 00:00:00
pothureddyd,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,14465,0,14928,57,37,Devendra Pothureddy,1,1,5,2,7,2,0.0,cluster_8,0.9885955452919006,0.27148792147636414,4.769911289215088,2021-12-05 00:00:00,2021-12-06 00:00:00
maaz3r,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,461,4,1322,517,258,Maazer,1,1,3,2,5,2,0.0,cluster_8,0.2345752716064453,0.20286767184734344,4.768528461456299,2021-11-07 00:00:00,2021-11-08 00:00:00
hn_someone,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,758,2,505,1166,868,Someone Hn,1,3,3,4,7,4,-0.5,cluster_8,0.964323878288269,0.20136722922325134,4.736649990081787,2021-11-07 00:00:00,2021-11-08 00:00:00
thought_oh,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1419,0,719,101,43,Oh,1,2,2,3,5,3,-0.33,cluster_8,0.9878891110420227,0.26390424370765686,5.163837909698486,2021-11-29 00:00:00,2021-11-30 00:00:00
dec_x2,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1083,0,360,132,158,☔️,1,3,3,4,7,4,-0.5,cluster_8,0.6526705622673035,0.3053411543369293,6.862662315368652,2021-11-07 00:00:00,2021-11-08 00:00:00
fineassleooo,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,3135,3,6730,950,1946,Spoiled Brat 👑🤑♌️,3,3,6,2,8,6,0.0,cluster_8,0.7203035155932108,0.23259097834428152,5.894091606140137,2021-11-07 00:00:00,2021-11-08 00:00:00
qlwith,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,252874,1,87738,345,54,นจว,1,1,5,2,7,2,0.0,cluster_8,0.6050040125846863,0.16492630541324615,9.593587875366211,2021-11-14 00:00:00,2021-11-15 00:00:00
shesmxrphine,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,28966,82,25290,1040,41164,Baby Rach 🪐 30% OFF!✨,5,6,6,3,9,11,-0.09,cluster_8,0.7926530420780182,0.24971346855163573,5.728589630126953,2021-12-26 00:00:00,2021-12-27 00:00:00
ribasouthwest,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,6190,135,4999,429,7519,RIBA South West,1,1,4,2,6,2,0.0,cluster_8,0.9560937881469727,0.21682077646255493,4.7919602394104,2021-11-29 00:00:00,2021-11-30 00:00:00
leahdefence,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,2662,1,4495,320,618,𝐬𝐚𝐫𝐚 ⚔️,1,2,3,3,6,3,-0.33,cluster_8,0.3966768682003021,0.17968414723873138,4.711812973022461,2021-12-05 00:00:00,2021-12-06 00:00:00
vardagerekyok,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,32,0,1291,182,342,isimsiz,1,1,4,2,6,2,0.0,cluster_8,0.6440158486366272,0.21816964447498322,7.983541011810303,2021-11-07 00:00:00,2021-11-08 00:00:00
thedickdevil23,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,72,1,117,46,865,TheDickDEVil😈,1,1,3,2,5,2,0.0,cluster_8,0.6780238747596741,0.2612215578556061,6.296297073364258,2021-10-31 00:00:00,2021-11-01 00:00:00
756b6b65726972,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,659,0,1507,609,22,Kashi 🏛️,1,1,4,2,6,2,0.0,cluster_8,0.05942652374505997,0.23019656538963318,4.774222373962402,2021-11-07 00:00:00,2021-11-08 00:00:00
empty_shoebox,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,6020,0,134,267,31,Empty Shoebox,1,1,4,2,6,2,0.0,cluster_8,0.6868966817855835,0.19122399389743805,6.356338977813721,2021-11-07 00:00:00,2021-11-08 00:00:00
lila_nephele,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,3065,7,5877,1275,1747,💸~Lila~🧬FREE FANSLY/OF👇,1,4,3,5,8,5,-0.6,cluster_8,0.8650338649749756,0.24266453087329865,5.323097229003906,2021-12-21 00:00:00,2021-12-22 00:00:00
nastyonaw,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,6983,0,471,218,65,Ася,1,1,4,2,6,2,0.0,cluster_8,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
b_tuiita,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,4987,0,13974,280,373,Dani. 🔥,1,1,3,2,5,2,0.0,cluster_8,0.010061579756438732,0.33598005771636963,9.968514442443848,2021-12-21 00:00:00,2021-12-22 00:00:00
mochievous,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,140432,598,22557,932,353806,Moe,2,4,4,5,9,6,-0.33,cluster_8,0.5686314254999161,0.25016531348228455,5.283669710159302,2021-11-07 00:00:00,2021-11-08 00:00:00
_osman1071,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,27035,4,5848,3355,2529,El-fakiru-l Hakir 🇹🇷,1,1,4,2,6,2,0.0,cluster_8,0.658333420753479,0.2186264544725418,7.334132671356201,2021-12-05 00:00:00,2021-12-06 00:00:00
stocksuptrend,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,12617,1,230,1,259,UpTrend Stocks,15,17,2,4,6,32,-0.06,cluster_8,0.8533604184786479,0.1993792007366816,5.863963095347087,2021-12-12 00:00:00,2021-12-13 00:00:00
miyamani5569,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,7743,0,393,272,29,紫苑🦍,1,1,3,2,5,2,0.0,cluster_8,0.8585128784179688,0.4614240229129791,7.465412139892578,2021-12-12 00:00:00,2021-12-13 00:00:00
wiratbanjong,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,147533,0,18712,555,330,Wirat Banjong,1,1,4,2,6,2,0.0,cluster_8,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
lovcinmina,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,195,0,76,213,201,diana 🧪,1,1,3,2,5,2,0.0,cluster_8,0.9702295064926147,0.4095112681388855,7.424106597900391,2021-11-07 00:00:00,2021-11-08 00:00:00
robinheed,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,139664,3075,1001,125,3887,Robin Heed,1,1,3,2,5,2,0.0,cluster_8,0.9888948202133179,0.26465171575546265,4.985213279724121,2021-11-07 00:00:00,2021-11-08 00:00:00
roteaner,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,78,0,47,195,16,Rovena,2,2,5,3,8,4,0.0,cluster_8,0.4074937254190445,0.16941646486520767,7.1176605224609375,2021-12-21 00:00:00,2021-12-22 00:00:00
ronaldb2059,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,7699,2,7627,342,90,Ronald Benton,1,1,5,2,7,2,0.0,cluster_8,0.3195236921310425,0.19228807091712952,5.05429744720459,2021-12-12 00:00:00,2021-12-13 00:00:00
nemu_seacos,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,30937,0,100533,594,377,眠瑠ねむ,1,1,3,2,5,2,0.0,cluster_8,0.8585128784179688,0.4614240229129791,7.465412139892578,2021-12-12 00:00:00,2021-12-13 00:00:00
kism2n7,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,8280,4,4088,329,233,まなみん@SCA,1,1,3,2,5,2,0.0,cluster_8,0.8585128784179688,0.4614240229129791,7.465412139892578,2021-12-12 00:00:00,2021-12-13 00:00:00
ancok28937821,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,5309,0,1603,295,137,Ancok,6,6,5,2,7,12,0.0,cluster_8,0.7779374718666077,0.16536370913187662,6.75888729095459,2021-11-07 00:00:00,2021-11-08 00:00:00
suresh45970856,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,17703,0,43150,1640,442,கரிகாலன்,1,1,4,2,6,2,0.0,cluster_8,0.9133815765380859,0.37575358152389526,8.992907524108887,2021-11-07 00:00:00,2021-11-08 00:00:00
raiixin,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,15617,3,141769,2395,433,Rai ||,1,3,2,4,6,4,-0.5,cluster_8,0.9992210865020752,0.3836826682090759,6.55051326751709,2021-11-07 00:00:00,2021-11-08 00:00:00
frankoesuave_,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,49219,5,21792,288,743,dank ocean,1,2,2,3,5,3,-0.33,cluster_8,0.9489075541496277,0.32181814312934875,5.140840530395508,2021-11-07 00:00:00,2021-11-08 00:00:00
descuentosrata,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,28216,190,26294,666,216542,Descuentos Rata 🐀,1,4,2,5,7,5,-0.6,cluster_8,0.2908110022544861,0.1465386003255844,8.459823608398438,2021-11-07 00:00:00,2021-11-08 00:00:00
andreag76696257,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,149,0,326,143,10,Andrea Gonzalez,1,1,3,2,5,2,0.0,cluster_8,0.9636570811271667,0.3808038532733917,7.143609046936035,2021-10-31 00:00:00,2021-11-01 00:00:00
fy_crypto,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,5314,26,14273,805,1445,FY-DecentralizedAnon.UST 🌖⚛️,1,1,3,2,5,2,0.0,cluster_8,0.5585992932319641,0.30241554975509644,7.293463706970215,2021-11-14 00:00:00,2021-11-15 00:00:00
cesko12321,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,366,0,36,411,6,Blaz,2,2,5,3,8,4,0.0,cluster_8,0.9574911892414093,0.2775360941886902,5.250959396362305,2021-12-05 00:00:00,2021-12-06 00:00:00
churvs_mr,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,71,0,3,15,1,Opps fucking dud🔞,1,2,2,3,5,3,-0.33,cluster_8,0.348177045583725,0.19124065339565277,7.940462589263916,2021-12-12 00:00:00,2021-12-13 00:00:00
lexi_is_kitten,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,0,0,0,0,0,Lil Kitten xoxo🏳️‍⚧️ - TOP 26% OF,0,4,0,4,4,4,-1.0,cluster_8,,,,2021-11-29 00:00:00,2021-11-30 00:00:00
bleedbloodbaby,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,0,0,0,0,0,Bro.Ashleys.Here,0,1,0,1,1,1,-1.0,cluster_8,,,,2021-11-14 00:00:00,2021-11-15 00:00:00
chrisneedssleep,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,0,0,0,0,0,chris🌹,0,1,0,1,1,1,-1.0,cluster_8,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
hullbridgefc,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,0,0,0,0,0,Hullbridge Sports FC,0,2,0,2,2,2,-1.0,cluster_8,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
khonadzeo_m,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,369,0,30513,8,52,Khona🇿🇦🦁,1,1,4,2,6,2,0.0,cluster_8,0.08723527193069458,0.20861078798770905,4.702847480773926,2021-10-31 00:00:00,2021-11-01 00:00:00
fsanti8,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,10194,0,27816,391,318,Ferni 🇲🇽,1,1,4,2,6,2,0.0,cluster_8,0.803808867931366,0.17743505537509918,4.996876239776611,2021-12-12 00:00:00,2021-12-13 00:00:00
venicius_brito,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,10488,0,37670,984,518,venicius brito,1,1,3,2,5,2,0.0,cluster_8,0.08420548588037491,0.3293047845363617,9.94983959197998,2021-11-29 00:00:00,2021-11-30 00:00:00
lolaxpeach,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,0,0,0,0,0,𝓛𝓸𝓵𝓪 🍑,10,16,10,8,18,26,-0.23,cluster_8,0.7065290722995996,0.2384936287999153,5.670989751815796,2021-11-07 00:00:00,2021-11-08 00:00:00
henrydave32,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,106881,105,129708,3362,21329,HenryDave,4,4,4,2,6,8,0.0,cluster_8,0.8108168840408325,0.20084374770522118,5.116326928138733,2021-11-07 00:00:00,2021-11-08 00:00:00
ru_ca_cos,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1097,2,8014,104,46,るーか,1,1,3,2,5,2,0.0,cluster_8,0.8585128784179688,0.4614240229129791,7.465412139892578,2021-12-12 00:00:00,2021-12-13 00:00:00
iamabdooul,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,47834,1,65905,860,587,IamAbdooul,1,1,5,2,7,2,0.0,cluster_8,0.8618566393852234,0.1907424032688141,6.384173393249512,2021-11-07 00:00:00,2021-11-08 00:00:00
missufewonx,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,3635,0,790,833,22,🍀BigWin🐣🍀,2,2,5,3,8,4,0.0,cluster_8,0.4777197390794754,0.283004492521286,6.104295492172241,2021-11-29 00:00:00,2021-11-30 00:00:00
khalifahmedia,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,115756,50,36529,57207,179208,KHALIFAH MEDIA NETWORKS 🇵🇸,1,1,4,2,6,2,0.0,cluster_8,0.9730694890022278,0.3067484200000763,7.219923973083496,2021-12-12 00:00:00,2021-12-13 00:00:00
vishalraghu_iyc,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,25382,0,39810,1240,1509,Vishal Raghuwanshi,1,1,4,2,6,2,0.0,cluster_8,0.6140038967132568,0.30775734782218933,5.14816427230835,2021-10-31 00:00:00,2021-11-01 00:00:00
onlyforbelie,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,5353,2,5784,665,3308,𝑩𝒍𝒆𝒔𝒔𝒚 🎀 12.10.21,1,3,2,4,6,4,-0.5,cluster_8,0.7856406569480896,0.2870089113712311,6.098391056060791,2021-12-05 00:00:00,2021-12-06 00:00:00
garces2009,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,353427,10,322481,802,2291,EL GATO CON BOTAS,1,1,3,2,5,2,0.0,cluster_8,0.5765446424484253,0.20043224096298218,8.765572547912598,2021-12-05 00:00:00,2021-12-06 00:00:00
palaparthi_yobu,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,15,0,2,64,1,YOBU PALAPARTHI,1,1,3,2,5,2,0.0,cluster_8,0.9789502620697021,0.34290605783462524,5.714883804321289,2021-12-12 00:00:00,2021-12-13 00:00:00
riverhawknation,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,20860,96,4492,644,8730,UMassLowellAthletics,1,3,6,3,9,4,-0.5,cluster_8,0.8816612362861633,0.1548711359500885,6.365016937255859,2021-11-29 00:00:00,2021-11-30 00:00:00
msbiancax,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,30942,131,8916,258,52530,Ferb's Phineas,3,3,5,2,7,6,0.0,cluster_8,0.5174802988767624,0.2226018706957499,5.882875919342041,2021-12-21 00:00:00,2021-12-22 00:00:00
shraddh99849160,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,7161,0,7239,15,22,ShraddhaArya,2,2,5,2,7,4,0.0,cluster_8,0.9903438687324524,0.28309254348278046,5.2090771198272705,2021-11-14 00:00:00,2021-11-15 00:00:00
theycallmedee_x,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,165765,9,11515,1271,2210,B r o o k l y n 💋,1,1,4,2,6,2,0.0,cluster_8,0.9387992024421692,0.2911883294582367,5.455821514129639,2021-12-26 00:00:00,2021-12-27 00:00:00
dods86,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,8483,6,3013,1104,558,Sarah Dodsworth,1,1,8,2,10,2,0.0,cluster_8,0.9087643027305603,0.2586427927017212,5.296105861663818,2021-11-07 00:00:00,2021-11-08 00:00:00
ristina18109103,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,79,0,98,24,8,Anne Prendergast,1,1,3,2,5,2,0.0,cluster_8,0.49692949652671814,0.12084174901247025,5.262889862060547,2021-12-21 00:00:00,2021-12-22 00:00:00
lt38,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1338244,886,623380,2,7619,TRAMP,3,3,5,2,7,6,0.0,cluster_8,0.422444408138593,0.13659189641475677,5.44077205657959,2021-11-14 00:00:00,2021-11-15 00:00:00
valentinolore12,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,27783,0,35852,1231,266,Valentino Lorenzo,1,1,4,2,6,2,0.0,cluster_8,0.892536461353302,0.2803190350532532,5.320420742034912,2021-12-12 00:00:00,2021-12-13 00:00:00
missbfindom,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,25128,22,86664,2018,13770,Wonder Brat,2,4,5,4,9,6,-0.33,cluster_8,0.7576631605625153,0.18967239558696747,5.5978310108184814,2021-12-21 00:00:00,2021-12-22 00:00:00
sawork2020,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,3645,0,1020,692,98,sa work,1,1,5,2,7,2,0.0,cluster_8,0.7369320392608643,0.18250948190689087,4.977084159851074,2021-11-29 00:00:00,2021-11-30 00:00:00
giselda_gl,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,2396,0,5649,1117,533,🇧🇷Giselda🇩🇪💫,1,1,5,2,7,2,0.0,cluster_8,0.49953606724739075,0.20205453038215637,10.294960975646973,2021-12-05 00:00:00,2021-12-06 00:00:00
armannitudaniel,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,33352,7,84451,1217,1366,armannitu,2,2,5,3,8,4,0.0,cluster_8,0.8387698233127594,0.21994346380233765,6.743553161621094,2021-11-29 00:00:00,2021-11-30 00:00:00
endacune,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,435,0,383,530,10,dinda,2,2,5,3,8,4,0.0,cluster_8,0.8180705308914185,0.1511760950088501,6.6391518115997314,2021-10-31 00:00:00,2021-11-01 00:00:00
iamrameel,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1007,0,1106,227,143,Ramil Hüseynli,1,1,4,2,6,2,0.0,cluster_8,0.97245854139328,0.2877427339553833,5.83579158782959,2021-12-05 00:00:00,2021-12-06 00:00:00
lubik34724124,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,723,0,340,354,36,Lubik,2,2,5,3,8,4,0.0,cluster_8,0.602790117263794,0.1371176913380623,4.280768275260925,2021-11-28 00:00:00,2021-11-29 00:00:00
adictaloslibrob,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,3786,9,5215,1480,1593,Alpispa,1,2,3,3,6,3,-0.33,cluster_8,0.02843324840068817,0.2779771387577057,9.631715774536133,2021-12-05 00:00:00,2021-12-06 00:00:00
mook_wra,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,97358,1,10642,424,423,MOOKWARA🦁🚀🌘-ตะเอ๋มิวเอง-,1,1,4,2,6,2,0.0,cluster_8,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
bb9iw1pf2cdtpn4,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1281,0,2618,93,86,ゆ〜ばりめろん,1,1,3,2,5,2,0.0,cluster_8,0.8585128784179688,0.4614240229129791,7.465412139892578,2021-12-12 00:00:00,2021-12-13 00:00:00
_urbelle_,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,19176,1,26248,1013,226,𝚋.𝚎𝚕𝚕𝚎⁷ ⟭⟬,1,1,4,2,6,2,0.0,cluster_8,0.6148098707199097,0.3744378685951233,7.979382038116455,2021-12-05 00:00:00,2021-12-06 00:00:00
eli7bangtan,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1026,0,1576,189,12,방탄소년단,1,1,4,2,6,2,0.0,cluster_8,0.12223094701766968,0.20530115067958832,7.097185134887695,2021-12-05 00:00:00,2021-12-06 00:00:00
abdoham27111684,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,5877,1,39179,3965,250,abdo hamouda,2,2,4,3,7,4,0.0,cluster_8,0.6124266684055328,0.2276306375861168,3.50439989566803,2021-11-14 00:00:00,2021-11-15 00:00:00
ronnilodge2,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,4119,4,3682,675,3173,🖤Veronica🔥Free OF Sub😈Dropbox & SC For sale🔥,3,5,6,4,10,8,-0.25,cluster_8,0.40893177688121796,0.22518637279669443,5.661504586537679,2021-12-21 00:00:00,2021-12-22 00:00:00
apingbigwin,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,13157,0,1392,3755,307,ping!♧,3,3,5,3,8,6,0.0,cluster_8,0.5228378574053446,0.34004702667395276,6.6424713134765625,2021-11-28 00:00:00,2021-11-29 00:00:00
sofiala84557560,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,1006,0,494,393,69,SOFI ALAM,2,2,5,3,8,4,0.0,cluster_8,0.6383204162120819,0.20543281733989716,5.138326168060303,2021-12-12 00:00:00,2021-12-13 00:00:00
nathan63617316,LINK_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,LINK,770,0,3865,601,32,🏳️‍🌈T H E D L B O T T O M🏳️‍🌈,1,1,5,2,7,2,0.0,cluster_8,0.00669134734198451,0.29473575949668884,5.848855972290039,2021-11-14 00:00:00,2021-11-15 00:00:00
