date,src,dst,cluster_src,mes_sent,mes_received,mes_total,contr_index,sentiment_avg,emoti_avg,compl_avg,neighbours,cluster_dst,cluster_equal,neighbours_!cluster,neighbours_cluster
2021-11-14,hoseyn_,fegtoken,C7,2,0,2,1.0,0.7860442399978638,0.2020656391978263,5.061432600021362,6,C7,True,0,6
2021-11-14,[twitter_query=sol],jenifa35247212,C7,5,5,10,0.0,,,,7750,C7,True,452,7298
2021-11-14,[twitter_query=sol],srilest58599488,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-12-05,babydogecoin,kannaskb007,C7,0,1,1,-1.0,,,,1852,C7,True,12,1840
2021-12-23,kevinseyler,chris91195137,C7,4,0,4,1.0,0.5615009069442749,0.2033342641467849,5.018541574478149,15,C7,True,0,15
2021-11-28,gm,teslaownerssv,C7,0,1,1,-1.0,,,,2,C7,True,0,2
2021-12-05,solgodsbot_,mehmetz90626512,C5,0,1,1,-1.0,,,,2,C5,True,0,2
2021-12-12,bitcoinprint,panagot,C7,0,1,1,-1.0,,,,4,C7,True,2,2
2021-12-26,meiistaaa,[twitter_query=sol],C7,1,1,2,0.0,0.7528530955314636,0.2774530351161957,5.352748870849609,3,C7,True,0,3
2021-12-26,marvinohello,lif_e_tm,C7,2,0,2,1.0,0.3834804256912321,0.2894132286310196,6.322771787643433,75,C7,True,0,75
2021-11-29,ashwsbreal,sdcryptorw,C7,0,1,1,-1.0,,,,295,C7,True,0,295
2021-12-12,arun13555026,anbukaminicutee,C6,0,1,1,-1.0,,,,19,C6,True,0,19
2021-11-14,cryptotru,tinybigcityx,C7,0,1,1,-1.0,,,,44,C7,True,0,44
2021-12-20,bitcoinbr_info,sheikh56751750,C7,0,2,2,-1.0,,,,3,C7,True,0,3
2021-11-29,andilo22787367,cryptoobeast,C7,1,0,1,1.0,0.6615294218063354,0.123245283961296,4.991554260253906,1,C7,True,0,1
2021-10-31,nyddiamesa,realakamaruinu,C7,1,0,1,1.0,0.8901657462120056,0.1436550170183181,5.308891773223877,3,C7,True,0,3
2021-12-21,cryptolaxy,ademola49618289,C7,0,1,1,-1.0,,,,20,C7,True,1,19
2021-11-07,buffshibainu,doge_cap,C7,0,1,1,-1.0,,,,1,C7,True,0,1
2021-11-25,baitulshuvo,gainsassociates,C7,1,0,1,1.0,0.850875735282898,0.2454569041728973,6.564018249511719,1,C7,True,0,1
2021-11-28,usakenshin,boxer_samurai,C7,0,1,1,-1.0,,,,12,C7,True,0,12
2021-12-05,dennishoek11221,[twitter_query=sol],C7,2,2,4,0.0,0.7802978754043579,0.2549118176102638,5.815799236297607,9,C7,True,0,9
2021-12-12,parkerjaysmith,fenrirlokison18,C7,0,1,1,-1.0,,,,76,C7,True,0,76
2021-11-28,emrealsancakk,sirgraywolf_btc,C7,1,0,1,1.0,0.4934059977531433,0.5017116069793701,9.89033317565918,4,C7,True,2,2
2021-10-31,youtubabler,patarcz,C7,0,1,1,-1.0,,,,36,C7,True,4,32
2021-11-07,mdsaim39486136,ttcoinofficial,C7,1,0,1,1.0,0.9636854529380798,0.2889134585857391,4.97520923614502,1,C7,True,0,1
2021-11-29,n4mj00nsw4ifu,bakasakali_n_,C3,2,8,10,-0.6,0.0131389824673533,0.3105590939521789,7.067851066589356,5,C3,True,2,3
2021-11-07,pushpendragori,ciel_keter,C5,1,0,1,1.0,0.8378324508666992,0.38777956366539,5.6029372215271,2,C5,True,0,2
2021-12-21,sinkaf07,mexc_global,C7,1,0,1,1.0,0.9047245979309082,0.1945681124925613,4.815988540649414,1,C7,True,0,1
2021-11-29,quant2522,khenny_beo,C0,1,0,1,1.0,,,,6,C0,True,2,4
2021-11-07,demsi27,[twitter_query=sol],C7,1,1,2,0.0,,,,1,C7,True,0,1
2021-12-21,rna2dna_eth,geeofficial35,C2,0,1,1,-1.0,,,,5,C2,True,0,5
2021-12-12,askthedr,jiggskt,C7,0,1,1,-1.0,,,,305,C7,True,5,300
2021-12-26,luis12131993,soysheilaortega,C3,2,0,2,1.0,0.7636274695396423,0.2862642779946327,8.138929605484009,2,C3,True,0,2
2021-10-31,murocrypto,pietromq_,C7,0,1,1,-1.0,,,,9,C7,True,0,9
2021-12-26,cryptobri_,ramyeonzcity081,C7,0,1,1,-1.0,,,,342,C7,True,0,342
2021-11-07,cbcslr,drchefacct,C7,1,0,1,1.0,0.3575556874275207,0.2886095941066742,7.597613334655762,11,C7,True,1,10
2021-10-31,wrappedstock,mahdi13400,C7,0,1,1,-1.0,,,,8,C2,False,4,4
2021-11-29,robot_corno,isabellaxrs,C9,1,0,1,1.0,0.5789998173713684,0.2938500046730041,10.650842666625977,8,C3,False,4,4
2021-12-05,watcherguru,ikamiranti19,C7,0,1,1,-1.0,,,,1277,C7,True,38,1239
2021-11-28,doge_oc,fancydiamondsol,C7,5,0,5,1.0,0.6999377369880676,0.1875552538782358,6.344209289550781,7,C7,True,0,7
2021-12-05,nftdropscal,me_mephisto81,C7,0,1,1,-1.0,,,,106,C7,True,2,104
2021-12-21,ddk0701,limedonk,C5,0,1,1,-1.0,,,,4,C5,True,2,2
2021-12-05,babydogecoin,sonkriptocuadam,C7,0,1,1,-1.0,,,,1852,C7,True,12,1840
2021-11-07,amish_kulkarni,shib_game,C7,1,0,1,1.0,0.6456560492515564,0.148896038532257,6.264550685882568,3,C7,True,0,3
2021-11-14,sleatortiana,solapefinance,C7,1,0,1,1.0,0.2000789940357208,0.2326759845018386,4.83688497543335,3,C7,True,0,3
2021-12-05,seb01903,mrblusqr,C7,0,1,1,-1.0,,,,9,C7,True,4,5
2021-11-07,mariustox,povilas_p4,C7,0,1,1,-1.0,,,,1,C7,True,0,1
2021-12-21,thiagomuskel,yo66612,C9,0,1,1,-1.0,,,,3,C9,True,0,3
2021-12-26,jerry37718561,just_nftverse,C2,1,0,1,1.0,,,,6,C7,False,3,3
2021-11-07,ailtonc01268521,luannab82433263,C9,1,0,1,1.0,0.4478934705257416,0.1486115753650665,7.297019958496094,4,C3,False,2,2
2021-11-07,axecapya,adawson20782703,C2,0,1,1,-1.0,,,,1,C2,True,0,1
2021-11-07,thetank0711,athena_defi,C7,1,0,1,1.0,0.9663175940513612,0.312566190958023,7.134025573730469,1,C7,True,0,1
2021-10-31,4evershib,shibainu0117,C7,0,2,2,-1.0,,,,19,C7,True,0,19
2021-12-05,firda120408,maulidaziana,C2,1,0,1,1.0,,,,5,C2,True,1,4
2021-11-07,btc_nft,alexsubari,C2,0,2,2,-1.0,,,,57,C2,True,18,39
2021-11-28,porwal2019,cryptonyc,C7,1,0,1,1.0,0.391271024942398,0.3296062648296356,4.995025157928467,1,C7,True,0,1
2021-12-12,fhaghlesan,watcherguru,C7,2,0,2,1.0,0.4941649883985519,0.1870550140738487,5.634455919265747,7,C7,True,0,7
2021-11-29,cryptofess_,petanikripto,C7,0,1,1,-1.0,,,,5,C7,True,0,5
2021-12-20,phantomarufuxa,betfury,C7,1,0,1,1.0,0.7951015830039978,0.1471050977706909,5.717102527618408,2,C7,True,1,1
2021-12-26,lowcapb,cryptodevil9,C7,0,1,1,-1.0,,,,8,C7,True,4,4
2021-11-07,shibainuart,sina198629,C7,0,3,3,-1.0,,,,243,C7,True,15,228
2021-12-12,josfoll,saulpeal,C5,1,0,1,1.0,0.3540539443492889,0.2918920814990997,7.3081955909729,2,C5,True,0,2
2021-12-26,dogewowclub,hidekura1108,C2,1,0,1,1.0,,,,16,C7,False,3,13
2021-12-12,emaboz1,allwhiterose,C2,1,0,1,1.0,,,,2,C7,False,1,1
2021-12-21,seleccionargwr,clw_wildrift,C8,0,1,1,-1.0,,,,5,C0,False,2,3
2021-12-14,defiantnews,bisontrails,C7,1,1,2,0.0,0.3175925612449646,0.2514421343803406,5.173895359039307,9,C7,True,0,9
2021-12-05,cryprie11go,[twitter_query=sol],C7,1,1,2,0.0,0.9605582356452942,0.2600819170475006,5.402651786804199,7,C7,True,1,6
2021-12-26,zinfinite_xrpl,annabelresurre1,C7,0,1,1,-1.0,,,,3,C7,True,0,3
2021-12-05,jitendr76866635,deepakv63176588,C7,1,0,1,1.0,0.5074626803398132,0.0149253727868199,11.507938385009766,1,C7,True,0,1
2021-11-29,7polarr,7flowzuu,C6,1,0,1,1.0,0.0254340711981058,0.2867780923843384,6.842878341674805,3,C6,True,0,3
2021-12-12,filipinoflash,michomghames,C7,0,1,1,-1.0,,,,56,C7,True,4,52
2021-12-26,0xnakamoto,nnaemeka_titus,C7,0,1,1,-1.0,,,,34,C7,True,2,32
2021-11-07,mseyedk,bkexglobal,C7,1,0,1,1.0,0.1578600257635116,0.1388685852289199,9.109188079833984,30,C7,True,1,29
2021-10-31,eristikos_full,piratestocks100,C7,0,1,1,-1.0,,,,2,C7,True,0,2
2021-11-07,myteam0147,pro_ngineer,C2,1,0,1,1.0,,,,25,C7,False,6,19
2021-11-07,investments_ceo,sentinelly,C7,0,1,1,-1.0,,,,343,C7,True,3,340
2021-12-21,jewa58,lotascapital,C7,1,0,1,1.0,,,,1,C7,True,0,1
2021-11-14,mick66634401,jas72boyd,C6,0,1,1,-1.0,,,,4,C6,True,2,2
2021-11-28,ahmadbluy,dogeskii,C7,1,0,1,1.0,0.728287935256958,0.1639866381883621,6.673149108886719,54,C7,True,24,30
2021-12-21,yuixyunjin_simp,sensei_akemi,C0,0,1,1,-1.0,,,,1,C0,True,0,1
2021-12-05,fearless_546,lenoci_vincenzo,C0,0,1,1,-1.0,,,,4,C7,False,2,2
2021-11-14,mpboen9ealibfu0,bullzsolana,C7,1,0,1,1.0,0.6456560492515564,0.148896038532257,6.264550685882568,3,C7,True,0,3
2021-12-12,wangqianmian,shibaaustralia,C7,1,0,1,1.0,0.949469029903412,0.419730007648468,4.578368186950684,12,C7,True,0,12
2021-10-31,dogeinusol,muhamad51928171,C7,0,1,1,-1.0,,,,23,C7,True,7,16
2021-11-14,nexusaurora,crypto_azn,C7,0,1,1,-1.0,,,,61,C7,True,5,56
2021-12-21,bealesdotcom,sol_absolute,C7,11,0,11,1.0,0.5080111270601099,0.1326534876769239,7.344677665016868,17,C7,True,1,16
2021-12-12,cryptoobeast,auizp1dnz9io2gv,C7,0,1,1,-1.0,,,,301,C7,True,2,299
2021-12-21,motivatednaveen,aidinusantara,C5,0,1,1,-1.0,,,,1,C5,True,0,1
2021-12-21,essentialesc,benzes,C7,0,1,1,-1.0,,,,388,C7,True,0,388
2021-12-21,jayecane,specialash,C7,0,1,1,-1.0,,,,156,C7,True,0,156
2021-10-31,maiyaki_muktar,tomoriibrahim4,C5,0,1,1,-1.0,,,,4,C5,True,2,2
2021-12-05,luckymeputri,bscgems0006,C7,1,0,1,1.0,0.4064661860466003,0.1548365652561187,4.160764694213867,5,C7,True,0,5
2021-11-07,block_flash,pxrksgf_,C7,0,1,1,-1.0,,,,58,C7,True,22,36
2021-12-05,zilerrr,cryptoobeast,C7,1,0,1,1.0,0.5825438499450684,0.1985974758863449,3.4699079990386963,7,C7,True,0,7
2021-12-12,wormfinance,sundaravel313,C7,0,1,1,-1.0,,,,66,C7,True,0,66
2021-10-31,crypto_prince2,venters_michael,C7,0,2,2,-1.0,,,,111,C7,True,2,109
2021-12-20,saitamaangel,amini_ati121,C7,0,1,1,-1.0,,,,44,C7,True,2,42
2021-11-29,tuagomstudio,littlebirth,C6,0,1,1,-1.0,,,,1,C6,True,0,1
2021-11-07,kenchangh,0xngmi,C7,1,1,2,0.0,0.8314645886421204,0.1246231123805046,5.594122409820557,8,C2,False,4,4
2021-11-07,shademonkeys,bleepbloooblap,C2,0,1,1,-1.0,,,,1,C2,True,0,1
2021-12-26,bitflyer,bitcoinjp,C2,0,2,2,-1.0,,,,42,C2,True,20,22
2021-11-07,plotus20,safemoonmygene,C5,1,0,1,1.0,0.5908865332603455,0.1609400808811187,5.282317161560059,11,C5,True,4,7
2021-12-26,cornogiuseppe1,cocoosje1969,C0,0,2,2,-1.0,,,,22,C0,True,7,15
2021-12-05,auroncute_,xzhappines,C7,1,0,1,1.0,0.8553071618080139,0.5843414068222046,10.924184799194336,14,C7,True,5,9
2021-11-28,marscoinorg,realmarscoin,C2,0,1,1,-1.0,,,,4,C7,False,2,2
2021-11-14,hindabuelgasim,barabara_il,C6,1,0,1,1.0,0.8462660908699036,0.2041269242763519,5.571229457855225,8,C2,False,2,6
2021-12-05,morales_eth,top_notch_treyb,C2,0,1,1,-1.0,,,,189,C2,True,76,113
2021-11-14,rstatecraft,sol_gebre,C2,0,1,1,-1.0,,,,2,C7,False,1,1
2021-11-29,gossipshib,flaviojbvieira,C7,0,2,2,-1.0,,,,169,C7,True,3,166
2021-12-05,mustafa21457122,kriptofoxes,C7,1,0,1,1.0,0.9076390266418456,0.4197200238704681,12.322275161743164,1,C7,True,0,1
2021-12-26,jack_concours,lemoine_fabrice,C7,0,1,1,-1.0,,,,359,C7,True,1,358
2021-11-07,lollypoopworld,the_kid_icarus,C2,2,0,2,1.0,,,,8,C2,True,0,8
2021-10-31,norwichcityfc,99benbray1,C8,0,1,1,-1.0,,,,4,C8,True,2,2
2021-12-05,babydogecoin,gusvalentim91,C7,0,1,1,-1.0,,,,1852,C7,True,12,1840
2021-11-07,andyom55,shibalnunews,C7,1,0,1,1.0,0.874252200126648,0.1851826310157776,6.467499732971191,2,C7,True,0,2
2021-12-21,marsvmarques,suevit_sol,C9,0,1,1,-1.0,,,,2,C9,True,0,2
2021-12-12,btc_coalition,trumpforusa,C7,0,1,1,-1.0,,,,3,C7,True,0,3
2021-11-14,[twitter_query=sol],happylady68,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-11-14,boipleasant,paolakenani,C7,1,0,1,1.0,0.5029152631759644,0.0548104047775268,3.639329671859741,4,C2,False,1,3
2021-11-28,infogatherer218,pharrell,C2,1,0,1,1.0,,,,4,C2,True,2,2
2021-12-20,cryptobartos,robywez83,C7,0,1,1,-1.0,,,,1,C7,True,0,1
2021-11-29,alfredobronda,oshoolawale13,C5,0,1,1,-1.0,,,,1,C5,True,0,1
2021-11-14,fantarchi,seeart88,C2,0,1,1,-1.0,,,,26,C2,True,1,25
2021-11-28,xathorew,investments_ceo,C7,3,0,3,1.0,0.8061253627141317,0.2270182520151138,9.483629862467447,27,C7,True,1,26
2021-12-12,meteoelpito,meteosantfost,C3,0,1,1,-1.0,,,,1,C3,True,0,1
2021-10-31,elcryptosatoshi,cryptobusy,C5,1,0,1,1.0,0.049751341342926,0.2107594460248947,4.3484787940979,4,C5,True,2,2
2021-10-31,socialprincess7,ksjpong,C7,0,1,1,-1.0,,,,72,C7,True,0,72
2021-11-07,msdy51364,dwhitmanbtc,C2,1,0,1,1.0,,,,1,C2,True,0,1
2021-12-05,beat947fm,djmistaxclusive,C0,0,5,5,-1.0,,,,7,C0,True,0,7
2021-12-26,twoeyedloon,baronne_daniel,C0,1,0,1,1.0,0.1018855273723602,0.1865098029375076,6.6013264656066895,7,C0,True,2,5
2021-12-21,nomefiltrado647,_renanguerra,C9,1,0,1,1.0,0.015461916103959,0.1890023201704025,9.736114501953123,4,C9,True,2,2
2021-11-29,octaveoflove,ascensionarcade,C3,2,0,2,1.0,0.7278586328029633,0.1798102036118507,9.261000156402588,4,C3,True,2,2
2021-11-07,soliiiart1,babak_fatholahi,C6,0,1,1,-1.0,,,,6,C6,True,2,4
2021-12-26,samirah585m,altgemhunter,C7,1,0,1,1.0,0.5800226330757141,0.1273725628852844,4.850918292999268,2,C7,True,0,2
2021-12-05,tipsyme92,matepanichkit,C2,1,0,1,1.0,,,,6,C2,True,0,6
2021-11-07,fastandoge,doge_tc,C7,0,1,1,-1.0,,,,1,C7,True,0,1
2021-10-31,alaz56229270,commercial_crew,C7,1,0,1,1.0,0.4093291759490967,0.2004356235265731,6.532145977020264,6,C7,True,0,6
2021-11-07,[twitter_query=sol],sol_cries,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-12-05,fmfw_io,arbitragebot,C2,0,1,1,-1.0,,,,1,C2,True,0,1
2021-11-07,fredyblancco,jimmyenlanada,C7,1,0,1,1.0,0.0209546983242034,0.2671068608760834,7.918742179870605,4,C2,False,2,2
2021-12-05,m4rtines86,philkonieczny,C2,1,0,1,1.0,,,,2,C6,False,1,1
2021-12-20,hamzaali_17_7_,kashanuddin1,C2,1,0,1,1.0,,,,1,C2,True,0,1
2021-12-23,_anthony_john,algoleagues,C6,0,1,1,-1.0,,,,37,C2,False,18,19
2021-11-14,luo1970,1985zuizui,C3,0,1,1,-1.0,,,,2,C7,False,1,1
2021-12-26,babydogecoin,lorenzo23433898,C7,0,1,1,-1.0,,,,1852,C7,True,12,1840
2021-11-14,ryanbonesxxx,bearjorge_,C0,0,1,1,-1.0,,,,1,C0,True,0,1
2021-10-31,patentcrypto,100trillionusd,C7,1,0,1,1.0,,,,1,C7,True,0,1
2021-11-28,nasir94017,triplesixtrader,C7,1,0,1,1.0,0.7980837821960449,0.203700453042984,6.376369953155518,4,C2,False,2,2
2021-10-31,iamkcmiles,agwubiloc,C0,0,1,1,-1.0,,,,2,C0,True,1,1
2021-12-12,gmsil2073081911,sol_alosh,C5,2,0,2,1.0,0.5306122303009033,0.061224490404129,13.61256980895996,2,C5,True,0,2
2021-12-20,juandavidgde,psycheout86,C2,1,0,1,1.0,,,,1,C2,True,0,1
2021-12-12,thatguydenna,[twitter_query=sol],C7,1,1,2,0.0,0.8768162131309509,0.2148507237434387,5.68147611618042,2,C7,True,0,2
2021-12-12,jokaphotos,shikadotal,C0,0,1,1,-1.0,,,,1,C0,True,0,1
2021-12-26,moses93579005,benjamindele3,C0,0,1,1,-1.0,,,,2,C0,True,1,1
2021-11-07,hesamsha3,mkhoshsaadat,C2,3,0,3,1.0,,,,26,C2,True,8,18
2021-12-05,dcsglt,mexc_global,C7,1,0,1,1.0,0.6553332209587097,0.152227833867073,5.808291912078857,2,C7,True,0,2
2021-11-28,michaelgaw9,investments_ceo,C7,1,0,1,1.0,0.2705323994159698,0.0992938205599784,6.346546649932861,1,C7,True,0,1
2021-11-14,odyseus444,hfhfgrsfe45454,C7,0,1,1,-1.0,,,,8,C7,True,0,8
2021-11-14,answeristolove,whyohwh66630346,C7,0,1,1,-1.0,,,,11,C7,True,4,7
2021-11-07,nesliha05232937,analisthasan,C2,1,0,1,1.0,,,,1,C2,True,0,1
2021-11-07,kharper89,ashpuri16,C7,0,1,1,-1.0,,,,8,C7,True,0,8
2021-12-05,_abyssprincess,_bubblebea_,C8,0,1,1,-1.0,,,,4,C0,False,2,2
2021-12-12,papadaoofficial,ogpoorman,C5,0,1,1,-1.0,,,,2,C5,True,0,2
2021-12-21,mink54707663,jkarn88,C0,16,0,16,1.0,0.6125767566263676,0.130370719358325,7.722725570201874,35,C6,False,14,21
2021-10-31,squirrelbull,jtheretohelp1,C7,1,0,1,1.0,0.7633709907531738,0.2835999429225921,5.396541118621826,3,C4,False,1,2
2021-11-07,investruiz,aabranteso,C7,0,1,1,-1.0,,,,23,C7,True,0,23
2021-12-26,shibainucrypto,rushike59849848,C7,0,3,3,-1.0,,,,60,C7,True,2,58
2021-12-26,jvanstek,lands_bay,C2,1,0,1,1.0,,,,4,C2,True,2,2
2021-11-28,digitalgal_,skyline_sss,C7,0,1,1,-1.0,,,,11,C7,True,2,9
2021-12-26,babs_direction,scillaowusu,C0,1,0,1,1.0,0.9313768744468688,0.3180899322032928,5.243841648101807,1,C0,True,0,1
2021-11-12,mrnewq,mariogabriele,C6,1,0,1,1.0,0.9514341950416564,0.2989357709884643,5.270039081573486,10,C2,False,4,6
2021-12-26,suneco_btc,r03623004,C7,0,3,3,-1.0,,,,22,C7,True,6,16
2021-10-31,elyzky1,nosadamus,C0,1,0,1,1.0,0.6456560492515564,0.148896038532257,6.264550685882568,4,C5,False,2,2
2021-12-20,1998ky27,essan_symbol,C2,1,0,1,1.0,,,,3,C2,True,0,3
2021-12-26,athanasiatrian1,odatomoko1,C7,0,2,2,-1.0,,,,76,C7,True,0,76
2021-12-05,goodolecharlie,ddl_vid1,C2,0,1,1,-1.0,,,,1,C2,True,0,1
2021-11-28,wgttm1,yakupova_e,C7,1,0,1,1.0,0.3077646791934967,0.1612164676189422,6.091846466064453,8,C7,True,0,8
2021-11-14,tunjjayy,lotrcuderler,C3,1,0,1,1.0,0.7489199638366699,0.2288960963487625,9.379239082336426,4,C9,False,2,2
2021-11-14,shib_guy,mahdi79840714,C7,0,1,1,-1.0,,,,86,C7,True,0,86
2021-11-28,vibeistan,arabmindset,C7,0,1,1,-1.0,,,,2,C7,True,0,2
2021-12-12,gebremeskelgeb,sol_gebre,C2,0,1,1,-1.0,,,,2,C7,False,1,1
2021-11-07,tradernj1,66mhz,C7,0,1,1,-1.0,,,,5,C7,True,0,5
2021-10-31,lotascapital,_y1905__,C7,0,1,1,-1.0,,,,45,C7,True,0,45
2021-11-07,youtubecreators,nexyojf,C6,0,2,2,-1.0,,,,4,C6,True,1,3
2021-12-26,fogoros,richardkimphd,C7,0,1,1,-1.0,,,,4,C7,True,2,2
2021-12-05,jdvanwijk1,arifwicaksono1,C0,1,0,1,1.0,0.558424174785614,0.1163678541779518,5.256015300750732,12,C7,False,2,10
2021-12-12,silmar18,pustorinogina,C7,0,1,1,-1.0,,,,2,C7,True,0,2
2021-11-29,jambomamboland,venom_mc2,C0,0,1,1,-1.0,,,,4,C7,False,1,3
2021-11-28,excellion,hodl_neomite,C7,0,1,1,-1.0,,,,47,C7,True,4,43
2021-10-31,bbadjigoer,rewardsbunny,C7,1,0,1,1.0,0.970673441886902,0.319932073354721,5.692192077636719,1,C7,True,0,1
2021-11-07,djmario181,runonflux,C7,1,0,1,1.0,0.6831998229026794,0.3094393908977508,4.797815799713135,2,C7,True,0,2
2021-12-26,btc_stock,fungiblepleb,C7,1,0,1,1.0,0.957569181919098,0.3096870481967926,5.233495235443115,3,C7,True,0,3
2021-11-14,finance18410286,crypto_ga_arena,C7,1,0,1,1.0,0.6309847831726074,0.2619695961475372,4.012101650238037,27,C7,True,1,26
2021-11-29,vincentkeever,shibamovement,C7,1,0,1,1.0,0.5170952081680298,0.0341903716325759,5.096050262451172,15,C7,True,1,14
2021-12-05,uxgcrypto,dennisbrvd,C7,0,2,2,-1.0,,,,16,C7,True,0,16
2021-11-07,solbongsnft,boliviankicks,C7,0,1,1,-1.0,,,,5,C7,True,0,5
2021-10-31,curtisstram,solgoat_finance,C7,2,0,2,1.0,0.5657422840595245,0.2292545363306999,7.555863618850708,2,C7,True,0,2
2021-10-31,code_denzo,souljaboy,C7,1,0,1,1.0,0.968640923500061,0.3605104982852936,5.361446857452393,5,C7,True,0,5
2021-10-31,sarajwat,buffdogecoin,C7,1,0,1,1.0,0.7096407413482666,0.2725126445293426,5.602782726287842,6,C7,True,0,6
2021-11-29,brenthewolf,aka_shib_wolf,C7,0,1,1,-1.0,,,,16,C7,True,0,16
2021-11-26,econoar,yazanmelik,C7,0,1,1,-1.0,,,,28,C2,False,9,19
2021-12-05,watcherguru,dlgalvin4,C7,0,1,1,-1.0,,,,1277,C7,True,38,1239
2021-10-31,anvilfnbr,cookie1x_,C6,0,1,1,-1.0,,,,1,C6,True,0,1
2021-11-29,nk_shib,watcherguru,C7,1,0,1,1.0,0.5362939834594727,0.2896576523780823,6.253514766693115,20,C7,True,0,20
2021-12-21,[twitter_query=sol],nkreplak,C7,1,1,2,0.0,,,,7750,C7,True,452,7298
2021-11-29,gabripereezz,carlaaavg13,C9,0,1,1,-1.0,,,,4,C9,True,2,2
2021-11-07,trendspider,vinthetrend,C7,0,1,1,-1.0,,,,25,C2,False,12,13
2021-12-12,susanfloyd_,baeiouqxcitx,C7,0,1,1,-1.0,,,,29,C7,True,0,29
2021-12-12,alfobijoe,srfngaot,C4,2,0,2,1.0,0.1778016993775963,0.2125108391046524,5.2294347286224365,28,C4,True,14,14
2021-11-14,shibainuart,nnawdonn,C7,0,2,2,-1.0,,,,243,C7,True,15,228
2021-10-31,richcatsbot,gooooddayg,C6,1,0,1,1.0,0.2804861962795257,0.3042143881320953,5.683802604675293,7,C6,True,2,5
2021-11-28,kay_enne,cheeto_shane,C6,1,0,1,1.0,0.1125208288431167,0.2272331416606903,5.136585712432861,2,C6,True,0,2
2021-11-14,manuelt10293000,iamstevencooper,C7,1,0,1,1.0,0.0227861404418945,0.3228991627693176,6.091587066650391,19,C7,True,0,19
2021-12-12,thekriptolik,kadir21baran21,C7,0,1,1,-1.0,,,,21,C7,True,0,21
2021-12-12,guhan_18,[twitter_query=sol],C7,1,1,2,0.0,0.560712456703186,0.187699556350708,5.206007480621338,2,C7,True,0,2
2021-11-07,gossipshib,hodlersbaby,C7,0,1,1,-1.0,,,,169,C7,True,3,166
2021-11-07,luiferoliva1980,nftpromoter_1,C7,1,0,1,1.0,0.4493431150913238,0.2889689803123474,4.743819236755371,10,C7,True,0,10
2021-10-31,sgpragency,affiliate_ujam,C0,1,0,1,1.0,0.983861207962036,0.2467679977416992,5.891989231109619,1,C0,True,0,1
2021-11-14,doyoung_skies,[twitter_query=sol],C7,1,1,2,0.0,0.6508582234382629,0.1528289020061493,3.230175018310547,4,C7,True,0,4
2021-11-28,jakccrypto,jtheretohelp1,C7,1,0,1,1.0,0.1861613094806671,0.2654750049114227,6.074013233184815,6,C7,True,3,3
2021-12-12,sapaglipas_sol,snootopia_,C9,0,1,1,-1.0,,,,4,C9,True,2,2
2021-11-14,pmeier0815,[twitter_query=sol],C7,1,1,2,0.0,0.995920717716217,0.340143471956253,5.5394816398620605,7,C7,True,0,7
2021-12-05,niteshnrane,notesonwisdom,C8,0,1,1,-1.0,,,,1,C8,True,0,1
2021-11-29,kriptocapcom,mmcberk,C7,0,1,1,-1.0,,,,44,C7,True,1,43
2021-11-02,robinhoodapp,lytstepgxldy,C7,0,1,1,-1.0,,,,350,C7,True,11,339
2021-12-12,chatweny,sol_gebre,C2,0,1,1,-1.0,,,,2,C2,True,1,1
2021-11-07,antoinellorca,bassbasset,C3,0,1,1,-1.0,,,,4,C3,True,2,2
2021-10-31,gkt90713093,crypto_mikee,C2,1,0,1,1.0,,,,4,C2,True,2,2
2021-10-31,metaplexbot,shahbaz487,C7,1,0,1,1.0,0.8829811811447144,0.1811153292655944,4.83220911026001,26,C7,True,2,24
2021-12-12,mks3maks,lawyerdogecoin,C7,1,0,1,1.0,0.7343161106109619,0.1558002978563308,5.334273815155029,1,C7,True,0,1
2021-12-21,caramel_1309,solana_space,C5,1,0,1,1.0,0.0251300744712352,0.3768011629581451,7.314066410064697,1,C5,True,0,1
2021-10-31,selena75893127,[twitter_query=sol],C7,1,1,2,0.0,0.9783561825752258,0.2538120448589325,5.945003509521484,1,C7,True,0,1
2021-11-28,tron__block,mikecon63620435,C7,0,1,1,-1.0,,,,14,C7,True,4,10
2021-11-07,lionsfanb,sly8r,C9,0,1,1,-1.0,,,,1,C9,True,0,1
2021-12-26,emilygamer3y6,bob2o77,C2,1,0,1,1.0,,,,4,C7,False,2,2
2021-12-26,perrysaylorweb3,fedped_lev0x,C7,0,1,1,-1.0,,,,5,C7,True,0,5
2021-12-26,ferdisahahcityx,[twitter_query=sol],C7,1,1,2,0.0,0.8925421833992004,0.4341955780982971,4.621795177459717,3,C7,True,0,3
2021-11-07,[twitter_query=sol],brickelllawyer,C7,3,3,6,0.0,,,,7750,C7,True,452,7298
2021-10-31,mallardshead,francfly,C7,1,0,1,1.0,0.9649600982666016,0.1907360702753067,8.714241027832031,1,C7,True,0,1
2021-12-12,babydogecoin,moslem16443065,C7,0,1,1,-1.0,,,,1852,C7,True,12,1840
2021-12-05,scrypto_1977,moonshinesally1,C7,0,1,1,-1.0,,,,17,C7,True,0,17
2021-12-26,watcherguru,ka6bot,C7,0,1,1,-1.0,,,,1277,C7,True,38,1239
